# z	DM_EG
1.906673	1526.441726
1.613949	1648.157988
0.600817	1163.974068
3.498071	2943.342989
4.148124	4268.911713
2.341338	2150.322063
1.926168	2282.517337
0.658538	476.837223
1.801732	1902.449251
5.175025	4486.209249
1.875365	1491.256190
2.621121	3342.753475
4.455487	3995.039348
2.483074	2894.215255
1.375570	1330.331546
2.347463	2412.082287
0.973047	977.868170
2.843833	3119.982872
3.883510	3526.222452
1.318157	1211.835529
1.611499	1611.729371
4.930385	3733.981237
4.331130	3524.005565
0.505621	498.474887
1.142585	1417.624661
0.589571	647.078554
0.404774	252.152136
3.479203	3308.289991
2.967779	3049.471230
2.871704	3030.453494
1.409375	1478.509259
2.124246	2500.031552
3.562279	3426.520811
2.348837	2636.370640
0.756466	1167.810481
4.310507	4084.927203
2.573181	2650.375884
5.360779	4262.506712
1.013593	1059.104402
0.435913	265.853629
4.350366	3835.276922
4.261918	4195.802163
0.969838	685.313867
4.480208	3637.116194
2.415235	2246.907656
1.274540	1188.722933
0.542462	58.702587
1.197650	1331.090995
4.396220	4681.110387
3.664558	3653.052144
4.571060	4275.665661
5.928133	5154.689782
4.675113	4130.820212
5.097141	5419.275986
5.251587	4992.174823
1.554728	1117.707584
1.758490	2270.811946
2.793299	1735.483297
1.395468	1564.013393
1.433345	1378.373922
3.612853	3655.052063
1.370684	1126.714881
3.241741	3207.512538
5.006427	4900.218346
0.811703	1055.247158
2.406848	2178.719029
3.058907	3647.269272
0.914807	913.389414
1.045885	676.018689
0.848083	965.267580
4.477082	3700.475233
1.183300	1205.241115
2.700516	3000.872894
2.968498	3077.420456
3.027362	3557.107094
3.262732	3050.729329
1.919082	1505.705966
1.414917	1576.069252
1.266082	1496.572091
0.867435	1145.972216
2.577743	2342.633350
3.403365	2950.682550
0.489400	454.767076
2.552912	2561.856385
2.575474	3285.958707
1.325054	1284.910385
2.665142	2203.475266
3.271691	3279.971024
5.249774	4862.537921
1.711328	1762.258511
1.647900	1636.907293
2.371845	2535.009975
1.838450	2124.557521
0.798491	830.237539
2.074202	2404.957188
2.969038	3121.907187
1.768910	1956.491710
1.688632	1456.971510
5.897780	4833.416967
4.644091	4564.640220
3.390415	3293.221637
1.761952	2237.740879
2.145643	2002.658796
5.391366	5184.480017
2.855756	3046.364190
1.194770	851.165671
2.932856	2535.320241
1.632427	1455.350358
0.478617	288.038165
1.509837	1558.592029
5.887903	5082.336602
0.918257	704.983673
0.899588	834.147220
3.189244	2691.468384
4.150258	3693.318733
3.230601	3250.689113
1.886946	1769.961722
4.308737	4169.272507
2.062981	2668.518003
1.596666	2028.915140
0.569979	420.093104
1.511672	1946.495105
4.400903	3860.024520
1.237454	1515.066398
0.860878	944.359031
3.487521	3705.946608
4.215883	3983.269381
1.206894	1506.817578
2.910509	2977.895259
0.503570	600.942430
3.101741	2793.149469
0.451948	437.465907
1.126479	1290.840896
1.658791	1801.338390
3.295301	3829.194226
5.504358	4700.407422
1.855005	1305.010182
3.845656	3830.800262
2.314539	2444.253345
1.767089	1538.319700
2.549035	2441.217421
5.148789	4387.209335
1.530297	1524.689286
1.168929	1021.153751
3.482443	3529.588282
0.544320	449.785358
2.049961	2017.289867
1.777956	2527.684846
1.527382	1621.554478
2.823250	2543.116635
2.272593	2000.004301
3.105579	2889.058451
4.115455	3492.955163
5.654118	4623.367590
1.439137	1615.805168
4.959529	4891.306073
3.693064	3415.562092
1.224997	1252.825487
1.143361	1488.148205
2.637726	2530.645545
4.149296	3563.614992
2.492747	2448.679228
1.875146	1466.796067
5.946038	4373.283732
1.222592	1333.122600
3.307055	2892.458184
2.684191	2300.700452
1.722367	1923.130323
3.008266	3163.188054
3.181732	3159.201662
5.798094	4612.571662
3.292752	2968.056551
1.130811	1387.616300
1.137861	1110.966981
2.227752	2404.704625
0.891827	809.729381
1.738869	1731.917267
5.165655	4367.220139
0.801679	1076.692432
2.572521	2623.020395
3.149487	3238.163090
2.669734	2819.410787
2.982420	2721.702267
0.962712	866.594096
0.425560	543.416177
3.805102	3860.168654
1.683170	1670.580055
2.183019	2157.144714
4.981457	3946.838854
4.471663	3581.821424
3.182115	3486.316851
1.852080	2308.321999
1.652338	1467.243149
2.323165	2534.581322
0.978457	902.794482
2.825387	2336.423004
4.439841	4800.935902
3.985058	3582.703319
2.492464	2959.636108
2.915631	2621.302007
1.532394	1597.184166
4.152345	4043.964867
1.262075	1343.725013
3.875797	3465.376458
2.253559	2243.827738
2.456392	2639.407274
3.968452	3416.266865
3.984989	3741.464046
2.045580	2074.670886
4.846995	4284.701527
2.642038	2881.552255
4.484394	3712.128967
1.011549	970.539327
1.310226	1839.193948
1.546919	1869.939938
3.105583	3631.866214
0.303637	272.167810
1.987410	1878.958501
0.469530	307.997029
1.946499	1763.601889
1.739347	1818.060368
1.005949	806.711563
2.935253	3035.816308
1.290707	848.453768
1.201598	1265.481423
4.422961	4311.623282
4.690838	3943.672255
2.287663	2935.270291
0.764492	867.584043
2.397624	2324.855850
2.016864	2713.086482
3.901870	3718.050886
1.093322	1025.946007
0.853987	1354.231628
1.418605	1234.925562
1.080430	903.333209
4.402513	4297.646935
1.522375	1473.853809
3.270557	3187.847998
0.918397	854.009208
4.275068	4050.401018
2.181805	2293.362620
4.508203	3988.821484
1.511582	659.147522
2.582716	2088.592672
3.016871	3612.355574
2.348402	2744.572526
1.429149	993.197161
3.915228	3792.531171
0.745666	622.751850
1.008605	1272.843201
0.747077	611.881477
1.577089	1880.410781
5.680480	4324.428046
0.939432	1446.502169
5.794550	4850.947345
0.621635	406.916647
4.664489	4128.757783
3.468168	3837.409021
2.277335	2171.248332
4.505827	4669.977856
1.602177	1689.143180
2.176035	2813.055250
1.604548	1110.214967
5.893515	4929.621308
2.710691	2255.048277
3.944040	3578.234135
1.605797	1571.648677
0.611245	326.038861
4.798812	4049.067228
1.848205	2016.428259
2.629092	3058.585265
2.282439	3019.456147
1.516268	1102.733818
1.103956	1374.238337
4.599367	4161.302570
5.309711	4580.287016
4.843741	4332.232432
2.462697	2994.377473
3.047602	3096.298463
0.992480	702.794139
1.763943	1866.864718
0.152991	340.425551
2.538471	2534.983267
2.083957	2058.913757
2.966086	2982.488405
1.546835	1389.413870
1.902143	2169.480482
3.234205	3634.724103
1.074771	1210.558624
2.913848	3365.042153
4.966166	4626.094647
2.833730	2062.303432
0.987307	908.319832
0.390042	415.444784
3.145762	3534.709270
4.670475	3878.145034
2.357404	2704.571657
0.621532	906.010978
5.444837	4699.202187
2.064659	2162.806791
4.235208	3736.981902
1.290554	1134.549460
3.649327	3497.215866
2.810750	3012.806698
1.834806	1387.729446
2.521283	3261.619210
2.989359	2686.231144
5.531472	5219.952941
3.520060	3066.114542
2.214043	2539.211349
1.595377	1973.570732
1.208127	1393.553917
4.230850	3671.761527
4.581566	3879.106082
4.505626	4286.968100
1.047092	1101.213683
2.612319	2769.105187
3.485655	3363.490778
3.139788	2711.908807
1.416361	1308.897435
4.408038	4646.358154
0.695907	439.449676
4.183661	4700.865046
2.087056	1783.231777
2.569434	2226.501507
0.513702	312.945233
5.695668	5096.460193
3.130033	3207.047320
4.558317	3632.567072
1.706760	2098.790535
0.769953	1006.182597
0.893912	857.727607
5.081840	4610.813327
3.016875	3606.591970
1.339512	1495.653542
2.980603	2796.125989
3.646256	3294.297217
4.065400	4111.885806
0.449963	644.210803
4.031877	3267.883615
3.069596	2676.679805
3.416892	3308.862288
2.686248	2662.531123
5.110721	4140.560237
2.553142	2688.201124
1.534929	1614.776197
4.506002	3771.480499
4.477537	4738.337803
4.560247	4191.735656
2.081061	2009.662749
1.689985	1694.332484
1.782828	1310.732783
4.221261	3874.959275
1.035988	1365.366315
4.957001	4396.031261
3.426629	3175.950663
4.766264	4646.123811
2.728166	2370.907047
4.761354	4521.111538
3.074552	3275.336152
2.992706	3553.394004
3.298740	3436.937592
1.547533	1886.562721
1.749753	1457.998876
4.612245	4218.983048
3.164278	3239.526642
1.586741	1630.188283
3.057832	2702.976522
5.148212	4744.032658
2.959151	2815.394635
3.847319	3978.399622
1.176843	982.252848
1.140400	1067.153864
0.819706	1177.766753
3.195136	3306.001014
2.780508	1634.268167
0.348519	588.536242
1.175348	983.183225
4.149625	3499.649328
2.700995	2260.624725
1.263431	1682.155530
1.465835	1731.050902
1.351436	1282.834434
4.374320	4373.518512
1.216404	1383.235513
0.652887	605.693619
4.698478	4739.233542
2.047257	1979.588490
0.699289	708.717162
1.803163	2008.144031
2.195984	2019.237274
2.944533	2955.611492
1.087799	1149.536649
3.395118	3384.081554
0.588123	521.267462
1.166113	1242.099525
0.968492	1186.199624
2.320577	2524.327355
2.035196	1695.671045
4.030102	3241.220575
1.769960	2112.107578
4.277109	4328.045105
4.581946	4302.410007
5.453744	3948.828713
5.961381	5134.057976
3.138206	3086.508715
3.745501	3661.482405
3.124355	3192.634018
2.145444	2542.509364
0.787889	852.675375
2.576261	2831.847405
1.194921	1232.772503
2.167688	2639.842031
1.061093	834.759764
0.456742	511.415792
3.591204	3508.860785
4.690981	4066.557513
3.262807	3450.667889
2.483041	2420.591257
3.688337	3176.518952
1.034291	1112.851552
0.615105	507.471074
4.626686	3988.155407
1.164047	1918.650711
1.775260	1552.892924
3.618877	3086.441917
1.872258	2240.986357
1.151103	1065.039547
3.833292	2743.643445
1.524947	1210.046634
4.719160	4711.051913
1.961376	2529.065440
5.120769	4774.601221
1.616287	1437.009271
1.306166	1612.482617
3.590990	3177.189099
4.209405	3341.347509
5.952094	4835.286829
0.545301	692.196672
3.119186	2820.685198
4.115223	4327.280184
4.750432	4221.503022
2.293561	2535.210845
5.365039	4746.218549
0.755861	748.261541
3.923289	3366.102574
4.052132	3480.080898
1.914732	1993.337571
1.875511	2140.849926
0.895550	957.187228
4.551321	4318.888549
1.565690	1333.206411
4.234427	3557.015594
0.790192	767.515663
0.629653	1153.760846
5.052373	3968.004878
3.040331	2823.319019
2.423845	2756.123187
3.874469	3899.021253
2.067047	2153.616045
4.570581	4592.819430
4.177545	3477.303910
3.044166	2631.907651
1.800818	1740.282792
2.262452	2737.960541
5.317982	5087.044797
4.747585	3656.470440
1.315599	1544.537312
3.673424	3616.553671
0.447762	306.255729
5.956094	5043.038183
2.193216	2276.649286
2.049482	2806.409604
1.646079	1909.884285
1.081818	1398.500119
2.176022	2137.087079
5.161865	5100.116762
2.043614	2338.938200
1.687736	1359.473076
4.079072	3391.708528
4.531508	4135.429385
3.442145	3047.216746
1.555675	1688.047347
0.921849	1233.853170
1.394612	1884.027543
4.387825	4030.305414
2.731344	3090.459703
2.031070	2162.017819
2.827885	2446.295142
1.660932	1706.885699
0.547109	823.993817
2.864036	3145.803043
3.725771	2549.491380
5.701980	4137.467153
3.737017	3173.022820
4.937245	4393.020688
0.208525	172.866771
3.798820	4004.726739
3.134559	3016.460799
5.816978	5369.307172
2.834006	2673.954573
2.433507	2120.742653
2.586331	2534.572884
3.116685	2813.368969
0.677866	412.162092
1.086931	729.218018
2.520018	2473.470763
2.575407	1735.757832
3.184891	2345.557569
3.256084	4084.639356
0.983549	1103.550099
2.018209	2431.184104
1.778605	1995.064776
2.318926	2179.667407
0.688741	766.097946
0.713117	487.893558
1.818505	1085.277383
0.896537	670.160717
0.502743	246.077489
2.253744	1769.059903
3.213005	3287.899514
1.554345	1549.808754
4.164140	3858.968197
0.449080	167.781351
4.067389	4035.230124
2.243309	2090.831841
2.796687	3032.551880
5.811460	4401.910664
1.811506	1106.118606
2.388534	1784.488074
2.776323	2372.979798
1.118231	1167.626870
3.056803	3035.154022
0.835018	629.893791
1.065553	1149.575107
3.660581	3597.861887
0.711998	1134.983862
0.866576	656.816552
4.068942	3736.833657
3.205169	3459.532966
1.726217	1638.138349
3.868707	3697.722297
1.808142	1620.436800
3.289669	3564.170965
2.432917	3063.557036
1.220780	1107.231156
2.488459	2797.009905
1.422124	1266.768466
3.063903	3089.277203
0.840376	896.324892
0.943979	1403.248132
1.291736	1499.217827
3.051951	3053.260286
1.261837	1184.596882
4.385382	4208.958350
1.969641	2666.671416
0.492400	869.126316
5.621770	5231.057117
5.966848	4673.830522
1.034176	1160.909872
3.744874	3826.587779
4.702987	4687.593538
0.979775	1199.581580
3.258916	3625.221020
4.959596	4237.881683
0.304559	41.651970
3.821825	3864.823119
1.704776	1807.096516
2.173031	2546.271745
5.532487	4980.880984
3.285211	3276.184734
3.793029	4284.314654
5.608007	3993.637002
2.846885	2980.993165
3.670120	3200.671189
5.345293	3604.900341
4.694370	4454.433722
1.321271	1554.551052
5.599305	4331.112434
0.791689	1059.823287
3.254941	3391.573601
1.882831	1569.907000
2.991308	2757.313232
2.456357	2258.630438
1.361623	1424.470773
0.599967	399.510934
5.728115	5196.322012
0.940487	846.998499
1.532951	1943.125673
1.516373	1416.120959
1.673605	2018.614940
2.339644	2281.615117
3.842743	3354.909190
0.643034	585.746557
3.346050	3717.492861
4.711977	4609.698487
1.234245	1398.286792
3.910679	3469.175707
1.923936	2200.300885
0.418588	531.787826
3.093038	2895.927989
3.462074	3633.646440
5.612242	4220.742944
5.854375	4676.049992
2.440020	2931.485774
5.577277	4485.579287
5.661346	5033.014897
4.703472	4026.641242
0.900182	1100.222772
4.455546	4060.858424
0.791910	942.270395
5.887125	4794.774867
3.450550	3414.379366
1.607646	1914.758451
2.382921	2477.618225
1.055114	1151.465464
5.415386	4115.073083
3.685186	3519.688556
2.444691	2307.851899
1.324592	1186.290990
0.766809	810.614091
1.661253	2093.267039
3.826341	3825.572079
1.538914	1770.408380
0.860035	785.674523
0.783186	1015.941833
2.112996	2134.018343
1.662165	1373.945688
2.068462	2525.981224
2.221510	2626.004312
0.926728	948.455971
1.166446	1395.131412
1.230287	1098.790482
1.983973	2076.972049
4.815737	4655.803810
3.241369	3451.167062
2.683422	2316.974034
3.829169	3696.548902
1.342382	1682.755008
4.495647	4601.069789
0.668950	738.254438
0.999202	670.114623
5.790783	4828.612378
4.755318	4276.851554
3.676080	3560.549048
4.723842	3680.468318
0.953715	1037.564833
1.695745	1887.350718
4.799454	4765.667821
2.280343	2507.960511
5.406023	4833.497573
1.497580	1080.098452
5.667684	4295.879277
2.360853	2578.830271
1.243896	1467.536546
3.978660	3858.501219
0.938605	1526.868156
3.726583	3106.437233
2.219931	2236.806410
0.892242	890.858471
2.760404	3406.500741
1.884019	1340.637567
1.587771	1300.749692
0.966520	696.552865
1.411367	1490.384471
0.948086	862.543764
0.339919	410.963457
3.212281	3535.646573
1.717966	1670.021232
1.169093	1587.005097
2.164191	2232.739349
3.562013	3560.606816
1.129654	681.420441
1.948285	1886.199885
2.041202	2142.298067
0.460282	381.219886
0.589490	472.810049
1.248095	1655.049890
2.739348	2656.875002
2.329795	2771.270432
1.579529	1498.237877
1.492958	1173.147803
0.831553	621.704239
4.398751	4384.029057
2.967314	2817.521397
0.330276	350.997782
4.847839	5356.868142
3.738189	3208.313140
4.363651	4072.276639
0.501838	915.571395
1.762486	1308.383098
1.985688	2076.807880
1.232716	1422.755241
4.452739	3658.639418
4.294006	4269.470287
1.208864	1332.621058
3.309109	3593.960510
4.985895	4689.706984
2.739620	2190.259490
0.810338	802.306706
3.147836	3065.055891
1.534165	1417.464962
3.317930	2671.287775
2.531238	2706.115660
3.829016	3844.609592
0.324118	437.284400
0.612867	573.040133
1.467896	2051.307742
1.099077	982.087528
3.069920	3434.220712
1.177211	1197.576037
5.107358	4926.492998
3.356632	3142.764811
2.860354	2859.115305
5.765457	5048.620207
2.361871	2359.167828
4.220521	3368.533252
1.773477	1614.867484
3.069324	3153.407557
2.394688	2842.901074
3.526318	3729.013598
2.662223	2996.359585
1.184411	1319.197958
4.017481	3942.218137
2.209768	1874.635340
0.461271	90.417667
4.540303	3623.473204
2.560161	2734.292376
1.167142	1013.804239
0.580144	727.450613
1.384793	1656.628203
3.623604	3238.862666
2.796056	2315.678155
3.027356	3066.907525
4.067702	3995.107479
1.885341	2090.656495
1.023521	1280.768379
5.223951	3667.344631
5.345215	4724.174127
1.091500	994.167831
1.037043	1242.505568
2.461926	2427.863199
5.802742	4919.075422
0.834726	758.541341
1.675287	1917.352302
2.926850	2687.334438
1.477621	1473.961355
1.512056	1306.093145
2.246852	2403.355707
5.521115	5223.708782
4.838586	4242.761075
1.707640	1861.110404
4.777669	5048.030128
0.625203	50.868184
1.915620	2517.731270
1.709753	1612.409965
0.575117	71.971670
3.343075	3009.774305
1.170022	885.608313
4.498330	4738.911192
1.740576	1847.427714
2.089296	1900.829822
2.189528	2301.518939
0.630713	568.946558
1.768090	1640.303938
1.057104	1190.874782
0.610009	540.971915
4.438570	3727.124644
1.314164	1308.676449
1.223461	1717.408539
1.619454	1659.089029
2.145819	2695.274062
1.643519	2470.798632
2.684101	3156.669279
0.579944	508.377824
2.830696	3028.312592
0.573702	695.256980
2.856026	2694.463327
1.470793	1673.720580
0.682559	573.365022
0.546799	684.838380
1.630658	1593.122142
3.873238	3658.923265
3.603884	3930.396669
1.391120	1498.417575
3.103607	3415.418998
3.712514	3301.268271
2.822895	3145.840925
2.126689	1942.211649
5.073979	4725.405375
0.792805	1401.353143
2.725575	2693.843767
3.614402	3405.450493
3.426244	3560.268067
2.247193	2336.348457
0.839954	594.559272
0.926606	1333.099738
4.904128	4574.295374
1.383449	1100.085790
1.961587	1849.093075
4.116989	4571.401013
2.734521	3296.346946
1.225867	1457.191466
3.245377	3155.023393
1.623419	1845.816941
3.121346	3113.026277
2.755684	3274.583104
1.160584	1298.287050
2.187842	2052.815924
1.139958	1051.863681
0.814657	764.014760
3.161534	3092.001209
4.511083	4590.961188
5.781077	5179.357482
0.379730	33.023909
0.852455	1152.538884
2.716546	3120.364835
3.047528	3029.314082
1.131536	872.829402
4.460661	4125.843343
1.346052	1551.196890
1.112514	765.135008
2.618585	3040.517019
0.105340	75.327339
0.668738	880.931063
3.277172	3066.943287
3.059036	3344.081982
2.042190	2494.233710
2.236762	2425.623251
1.860901	1728.927683
2.145726	1752.333211
0.573428	1087.367601
0.646091	606.504029
3.717303	3291.310291
0.753249	1012.796268
3.264115	2957.438899
2.042085	2240.568395
4.915818	4979.857898
4.240684	3913.984573
5.515520	5389.784270
3.159444	2556.217221
0.536453	402.774135
0.750691	782.211106
2.870007	2592.365580
5.290576	4272.067286
3.708812	3211.731453
2.689903	2535.825757
0.527372	154.970927
4.048411	4059.920730
1.860982	1973.430796
4.424992	4629.278140
1.612197	1665.629054
5.171647	4942.590812
3.638121	3351.890503
2.958633	2492.796472
3.936845	2644.304765
2.616571	3106.972625
1.852251	1698.631360
0.617596	455.507653
2.782182	2498.065341
1.986107	1931.476391
1.521047	1503.554850
0.634649	1105.169408
5.727792	4624.270520
5.116914	4571.179814
3.579029	3025.205533
1.656476	1735.331398
4.893252	4338.010900
1.012945	559.869986
5.933716	4847.725716
1.066671	1290.196602
1.515763	1635.623710
0.531957	616.931226
0.888460	1104.732465
4.156395	4336.784901
4.216595	3673.235527
1.384755	1708.887885
0.475889	680.112209
1.356398	889.471550
0.905654	787.378411
3.544379	3586.422964
1.035775	674.132637
1.307721	1450.070070
0.943898	973.899139
2.396074	2826.110666
1.689827	1954.199556
1.875424	1810.243795
5.324525	5053.118358
3.617924	4108.116481
2.748271	2975.838952
1.577699	1453.920386
3.061135	2806.806545
0.853094	793.145829
4.929429	3846.887536
5.055688	4927.427075
5.698203	4819.143491
4.835874	4968.196165
1.698004	1422.145501
4.141465	3999.835585
1.150575	1255.088072
1.723027	1657.931538
1.191175	1669.921534
2.247803	2492.540566
1.144855	1511.996999
1.630294	1642.337583
4.269754	3452.718967
1.040824	987.297403
5.660705	5356.402752
3.220722	3204.943912
2.132862	1917.601195
3.313937	3006.969303
4.222628	4699.648174
0.659425	676.445317
0.692730	683.534511
3.662875	2972.026239
2.657437	2610.263486
2.457972	2648.738211
3.123953	2544.503824
3.037640	2864.544612
2.767847	2989.382007
5.130149	4375.099945
0.842912	690.027644
0.839326	927.319638
4.081306	4628.078452
1.636810	1989.262725
2.044219	2073.082241
3.558541	3637.190094
1.130246	1109.670874
4.931532	4739.429078
3.737219	3834.972540
0.312950	597.721726
3.456000	4019.721289
1.628185	2028.839567
0.493909	423.702829
3.199314	3386.412777
4.466224	4068.124006
3.872667	3575.045513
3.622123	3716.375528
2.089481	1818.650369
1.418536	1440.904176
1.456466	1984.959628
1.112812	919.109741
1.732769	1592.549554
3.704515	3360.153061
1.355242	1284.088632
4.245748	3366.906312
4.394463	3788.866616
2.236996	2283.694864
2.281554	2585.520434
3.636335	3627.592340
4.829806	4896.991149
2.526487	2264.562172
0.561324	954.788676
2.248676	1644.660611
4.050469	3966.001735
0.927714	1409.292713
1.149073	1202.895383
1.920539	1773.260295
2.815622	2796.829379
1.032987	1021.371350
3.777405	3718.167083
1.209637	1041.992535
1.467848	1665.613252
3.145633	3630.823087
3.782365	4038.491378
3.816198	3755.993738
4.967533	4164.947611
4.304391	3798.293061
2.086304	2172.157753
1.541049	1447.746208
3.560013	2965.998577
1.440644	1947.855719
2.629331	3461.775843
3.153175	3371.534761
0.648592	492.013483
3.784714	3169.422219
2.858643	3347.140849
3.116672	2551.377508
1.275766	1518.797747
3.244348	3462.687788
0.401188	269.505456
5.765627	5132.441231
3.736425	3821.465482
3.721126	3929.594374
2.307413	2634.507105
3.965629	3920.295990
0.932474	1302.825563
1.134916	1313.282147
1.500542	1825.573595
1.150147	1526.411703
0.683858	937.424716
3.964784	3805.529462
3.682670	2822.608483
5.479485	4905.831117
2.686179	2172.635618
1.292172	926.896617
1.477629	1551.217179
2.201422	1561.778488
1.631439	1961.643245
3.498695	3463.196685
3.102300	2839.664760
2.978975	2368.262288
2.010000	2465.107680
2.067335	2328.982151
2.898311	2485.994069
0.981150	1349.283423
1.993736	2372.423644
1.066614	985.207426
0.599571	568.633509
5.962613	5023.054088
1.468668	1921.617100
0.537702	729.009071
1.573228	1797.594042
1.612009	1581.734622
2.023008	2010.961555
0.821152	715.037977
0.814318	671.243916
0.816782	974.547840
2.408534	2228.758657
3.613635	3185.023542
5.633847	4675.656175
1.679332	1452.006872
1.115442	920.505679
1.700701	2006.889975
4.763677	3891.519134
1.728491	1840.319437
1.099204	755.038433
3.472093	3615.955370
2.297084	2662.727482
0.695595	931.307667
4.012836	3972.304049
3.661946	2447.502818
1.222275	1353.822232
1.826211	1675.046158
3.607419	3462.319073
3.190724	3113.689936
0.616565	645.830276
1.067652	1117.285994
5.088023	4541.044167
4.718872	4090.926961
1.999557	2339.565216
2.247703	2340.705781
1.682132	1484.771797
1.127146	1116.366834
0.630271	469.344570
4.084716	3293.056020
3.314583	3260.719816
5.778314	4013.413279
0.523200	1122.243461
0.892678	1144.223346
3.378525	2693.989146
4.090569	3879.350040
2.735695	2013.929549
2.227114	1985.950451
1.733370	1893.224796
3.471988	3228.363412
3.423838	3427.385281
1.695698	1740.666963
5.968529	4178.239087
3.987197	3373.511594
2.009471	2038.266513
1.737702	1704.467746
1.044344	983.681697
5.483404	4943.646800
1.451049	1154.028108
5.565497	4910.008606
5.342410	4867.135782
5.294023	4779.470431
2.361762	2508.566849
0.710973	933.345518
1.297582	1515.364668
1.154473	558.961360
3.357580	3352.033691
1.601110	1602.721062
3.679623	3528.215406
3.528702	3150.537812
0.141032	125.398233
1.216483	1740.995279
1.049697	1519.903618
2.334536	2810.841737
1.055299	956.630016
4.999174	4004.433511
3.095381	3120.212690
0.582259	658.629126
4.390168	3937.121928
1.889666	2022.568543
1.356977	1359.285559
4.649349	4234.902942
0.597497	854.350256
0.444104	552.870800
5.529192	4575.217567
1.061495	1252.424911
2.128644	1941.237521
1.383450	1441.884767
2.539508	2408.715357
3.583024	3424.823388
1.321083	860.068666
2.795845	2709.341551
2.992934	3032.857305
4.753973	4362.261849
1.722206	1877.727852
1.014154	1174.078095
4.375178	4491.944181
1.797997	2157.597511
2.202923	1915.366796
3.840669	3414.728419
1.579721	1954.525337
3.571467	2729.337056
0.848011	960.147868
1.943161	2348.284412
1.218461	1325.428412
3.053866	2943.572504
2.340786	2281.863502
5.669572	4728.441897
5.376846	4681.904343
1.056668	1077.362360
3.335631	3475.139533
0.691130	531.716541
5.985273	4481.557554
1.289706	1739.872620
5.823363	4705.951368
3.056245	3318.001913
3.051652	2986.870481
2.278862	2175.320162
2.800079	2901.963601
1.419137	1108.601882
2.653637	2774.043764
4.416126	4758.428606
3.255572	3897.733293
1.902176	2170.022688
2.353556	2592.811912
1.742282	2073.087898
2.731760	2575.222099
2.302720	2403.312981
1.554050	1675.106807
1.929515	2301.449320
3.400233	2937.449307
1.312665	1607.436047
2.187188	2295.715340
3.002034	3248.350034
1.510525	1949.951807
0.893706	1034.656420
0.307011	273.633723
1.200124	1209.581621
1.533439	1673.121270
4.109981	4348.648369
0.928292	1130.122288
3.634948	3582.559812
0.881424	820.677115
1.505846	2037.978014
1.033201	969.190237
3.900538	4205.339896
2.010603	2143.386917
2.981271	3477.444081
4.156085	3609.111421
3.882892	3508.504084
1.723448	1601.641895
2.363754	2474.613213
0.725127	770.675188
1.948048	1779.195415
1.269097	1113.339315
0.847551	863.030618
2.993450	3062.212806
3.504637	2876.204704
2.542901	2259.473397
0.488203	328.326849
4.138113	4311.585000
3.285015	3177.269264
3.456199	2935.835856
2.864309	2395.108851
2.110795	1957.615569
1.768816	2204.697592
5.743273	4752.469070
4.107375	3694.832478
5.925393	4588.460533
5.059088	4045.470714
3.462526	3582.050729
1.528621	1322.123089
1.832600	1752.847010
1.333953	1143.419150
3.284161	3632.541430
2.310274	2156.936372
4.930070	4660.164740
2.829673	3267.929050
2.944770	2851.603643
2.024278	1962.987500
1.752508	2119.943575
1.417085	1469.972349
4.136490	3560.574489
1.356816	1288.709828
4.168356	4265.486058
5.947370	5090.644999
1.867299	1953.162851
5.431439	4902.451371
1.495391	1535.102593
0.738107	1048.124390
3.413754	4012.757656
3.943371	4071.931162
4.182816	4183.459486
2.188268	2495.413015
2.698675	2774.844688
1.032136	1120.544401
5.464390	5821.889626
3.425420	2955.114184
1.067805	1159.193940
0.964004	1432.563379
5.747105	4738.303690
5.925286	4403.451642
1.073327	1282.504539
5.041269	4146.361976
2.868163	2610.936643
2.992085	2296.631765
1.338625	1631.621256
5.918489	4561.754287
2.753010	2637.648742
1.988457	1689.776015
2.751168	2757.509072
1.747968	1466.899299
1.342800	1372.165951
4.941008	4425.387015
4.785641	3864.068253
2.949493	2805.322376
2.908825	2420.483473
1.593330	1827.975364
1.084539	721.773302
3.146932	2824.841693
1.338663	1435.050685
3.608859	2993.386076
0.768617	1149.886634
1.864152	2326.670814
4.737482	4088.144166
2.980710	2937.015380
1.406495	1083.452079
1.640856	1357.976787
5.354388	4974.187199
1.264851	1283.400437
5.535545	4865.183681
1.102698	1004.333470
0.836131	1111.984991
1.158467	1702.510581
5.350738	4760.061816
3.548817	2781.933095
1.277578	1581.247243
1.887109	2274.782690
1.195533	763.453345
4.109902	4013.757493
3.296663	2830.944508
2.227101	2556.531744
3.857780	3606.389468
1.756993	1805.494665
2.337338	1897.097187
4.408132	3978.053417
4.565013	4357.510547
4.168105	3615.680547
0.902356	1396.071028
3.840369	3688.167145
1.036593	1365.864331
4.669090	3807.442615
0.113082	156.276633
4.619959	3702.303801
1.924762	1390.183689
3.595827	3705.633415
2.288649	2488.447766
2.593259	2209.770886
0.680310	527.530847
2.784938	2589.142289
1.937657	2213.582719
2.670606	2616.841060
3.338928	3304.359303
2.292041	1901.527573
2.935141	3181.180768
1.223655	1475.736436
0.326780	162.282530
2.662181	3056.234675
0.854924	1052.242877
2.014964	2298.961754
5.476670	4830.533382
4.910397	4265.044035
0.361136	459.983946
2.517897	2845.658605
1.759891	2267.961895
4.041127	4773.896597
3.062211	2979.343714
1.974437	2345.691429
3.348246	3854.901071
2.051385	2097.109554
3.936040	4187.550559
