# z 	 DM_ext
0.329544	170.577301
0.098169	218.868920
0.021977	81.303285
0.157172	221.100323
0.258659	93.506429
0.354795	583.857775
0.075330	58.402008
0.186240	274.151856
0.286180	492.183425
0.143134	96.436879
0.111441	250.375955
0.225071	289.946655
0.002389	6.143049
0.101748	253.761171
0.211487	228.089454
0.170883	183.623671
0.433601	535.670733
0.085705	116.012797
0.102114	26.180944
0.063831	45.900798
0.405101	68.065880
0.044027	18.698548
0.006760	21.764685
0.363054	25.545458
0.037806	47.580929
0.315399	300.538608
0.109041	253.620735
0.031137	43.507466
0.141981	245.159437
0.006609	8.392235
0.235649	109.738467
0.037754	22.948996
0.151911	156.054619
0.000880	4.244354
0.001249	12.300848
0.058331	79.297816
0.519909	641.720252
0.090566	67.812735
0.260586	314.687708
0.005076	7.556585
0.201979	311.992577
0.187694	148.905982
0.303015	384.200908
0.178911	335.889785
0.097202	120.740838
0.041918	32.259453
0.317489	504.425809
0.205412	178.481465
0.044568	84.121853
0.265142	207.488129
0.412687	334.734435
0.214520	273.333781
0.178798	94.779337
0.015863	50.391943
0.093511	90.835859
0.040320	10.713232
0.272253	207.932879
0.016987	36.500606
0.020086	47.618216
0.034198	49.243693
0.053813	53.914182
0.028135	43.094162
0.088401	185.984689
0.099621	112.795958
0.367729	353.761207
0.042465	76.870271
0.056436	162.425252
0.254880	301.433533
0.309329	200.600921
0.163861	78.166876
0.253344	107.701764
0.334260	604.261332
0.135066	258.019476
0.188143	289.529818
0.132346	146.216566
0.245876	309.494075
0.074408	36.906696
0.185208	230.260902
0.049421	115.687789
0.372421	155.941772
0.543680	453.686959
0.069391	50.563647
0.195633	128.344095
0.065406	144.854229
0.285903	243.433857
0.426426	540.228936
0.335671	478.422874
0.373722	539.329711
0.340804	550.729950
0.086799	126.166704
0.287610	211.010659
0.388180	265.876388
0.112736	138.445433
0.081882	41.522685
0.016755	53.596411
0.054563	73.422763
0.178430	318.135280
0.333816	440.379152
0.326913	501.911068
0.034792	105.167902
0.045475	10.261990
0.086726	164.986393
0.319350	210.970079
0.308336	662.698383
0.001421	4.073085
0.016719	2.283131
0.226195	424.498906
0.202186	171.941880
0.290018	269.373861
0.039908	62.134325
0.046830	125.068730
0.074517	203.197302
0.016584	26.194129
0.116907	98.059853
0.023165	34.469004
0.051351	53.187042
0.238409	139.648649
0.147492	207.158081
0.160043	203.598803
0.083295	165.200872
0.398883	184.857862
0.092643	89.100234
0.034487	32.555422
0.023829	49.765620
0.107176	118.466560
0.175728	182.741010
0.028875	29.220820
0.050010	112.466935
0.199902	201.062052
0.196840	124.150773
0.121246	173.164055
0.160808	210.335847
0.051672	15.085383
0.023302	17.386680
0.136331	90.956160
0.075441	54.174250
0.643270	538.472446
0.130911	104.675178
0.007159	8.128103
0.257840	467.982865
0.121817	116.897056
0.105103	88.924979
0.101401	71.618891
0.184476	410.953172
0.068441	102.913439
0.281461	326.499550
0.283331	386.230003
0.183480	163.745488
0.257889	537.698548
0.621579	428.254743
0.024304	39.340692
0.282963	141.030087
0.513635	680.487005
0.064226	30.543729
0.006032	17.210444
0.263636	113.814539
0.040812	48.284550
0.200175	149.885095
0.159814	311.482392
0.521571	238.184586
0.618299	737.651453
0.651546	789.225652
0.116405	242.574777
0.062461	152.170274
0.084874	257.060726
0.101875	65.245490
0.040098	35.811781
0.168393	158.125678
0.141246	169.574786
0.105843	107.502649
0.086533	166.760789
0.049601	9.477020
0.243192	36.481876
0.124315	189.379712
0.010859	30.795612
0.256154	378.899990
0.268108	132.650021
0.330359	569.824371
0.231391	249.382763
0.504189	651.417847
0.154408	82.777722
0.147132	182.723575
0.024102	37.659600
0.535984	1010.110468
0.050405	72.358785
0.435282	581.681142
0.238718	283.075392
0.307903	157.081048
0.223616	251.983223
0.264631	298.232387
0.438889	559.961157
0.187393	151.590799
0.165080	298.180657
0.037865	64.395237
0.060645	25.191245
0.055846	107.281410
0.347483	568.912216
0.179810	256.258820
0.203912	194.224076
0.350706	408.089428
0.278350	171.108676
0.315628	360.630634
0.065737	91.517267
0.356337	72.882893
0.046777	45.296405
0.059070	44.497650
0.208545	189.139731
0.031238	33.050999
0.397974	577.093550
0.236416	309.542573
0.053433	119.749427
0.168583	153.954357
0.580191	78.863023
0.129504	80.311250
0.067038	153.406080
0.046847	82.106245
0.560316	603.128216
0.143921	108.157623
0.231278	74.220974
0.140205	227.801113
0.272090	85.610686
0.115747	38.942019
0.208057	173.631498
0.552542	607.632581
0.094918	318.039798
0.148937	63.265073
0.211765	216.039703
0.395334	449.690276
0.021064	47.760967
0.433127	543.830223
0.147756	249.073733
0.448019	471.064794
0.431120	409.268578
0.507681	611.821057
0.295753	495.306814
0.611069	677.022842
0.270965	328.591240
0.482986	416.538946
0.047083	70.525841
0.054596	96.198331
0.160368	264.011441
0.052337	78.509042
0.402327	305.214207
0.188778	233.996126
0.033720	33.617067
0.262390	104.987079
0.085925	188.209943
0.158936	37.572108
0.340736	407.876195
0.150312	412.148227
0.037466	46.246836
0.097874	60.034044
0.074585	143.304471
0.176510	62.317768
0.135321	241.530145
0.122970	29.215395
0.496085	743.560041
0.053162	12.080838
0.009950	34.317004
0.196095	335.201729
0.261579	294.220756
0.092464	175.853646
0.225058	73.243899
0.016963	18.306150
0.176360	150.702582
0.122026	151.984331
0.094254	208.751330
0.091343	145.139236
0.138958	212.998718
0.261338	329.162572
0.038520	111.044038
0.122429	203.254598
0.030232	118.792960
0.143412	39.820941
0.033869	50.001506
0.139932	307.055826
0.444851	618.417368
0.194006	152.962741
0.301973	607.116636
0.019919	48.580222
0.074900	28.521580
0.170516	292.367744
0.141342	240.941730
0.090048	59.873679
0.241020	314.566629
0.139270	358.267340
0.062968	115.443541
0.070484	154.412963
0.092174	31.802566
0.195849	289.648106
0.096763	52.298097
0.046450	16.062940
0.072958	99.637392
0.012551	35.647918
0.271547	291.944825
0.364413	628.529989
0.555649	723.554124
0.438564	252.526759
0.040809	126.592694
0.539398	451.220198
0.327935	441.026014
0.112662	57.395320
0.298623	782.604194
0.170892	135.953723
0.214549	234.111540
0.344617	342.879648
0.145899	47.764499
0.217675	232.519927
0.035484	26.845764
0.272842	405.420437
0.011233	39.224709
0.335429	478.746555
0.006041	7.858665
0.347636	29.812894
0.226293	50.537898
0.140834	154.718773
0.289220	366.827448
0.556807	750.209540
0.076727	111.579163
0.223428	496.829758
0.081349	103.846784
0.177230	211.821304
0.249960	176.393599
0.269221	240.388531
0.011072	24.001903
0.085493	118.033288
0.176672	150.976212
0.122967	60.785632
0.285306	271.129325
0.024705	9.720644
0.253981	285.801648
0.060717	52.716904
0.084768	100.351547
0.356981	399.074731
0.636561	706.381177
0.175046	276.123389
0.466585	496.564009
0.085191	112.857574
0.474193	661.996370
0.168371	192.238261
0.039479	71.305210
0.023153	95.070150
0.426502	300.820585
0.074998	147.989136
0.462889	475.480144
0.025898	58.969271
0.072762	79.065806
0.055051	44.614181
0.080566	68.687180
0.508235	733.892368
0.299820	394.876743
0.127869	31.842360
0.361487	491.964475
0.000830	1.933608
0.139649	77.840063
0.517469	573.145476
0.063150	92.387334
0.300967	477.235204
0.116353	156.973602
0.247424	502.310703
0.178921	325.930162
0.193700	161.885261
0.030586	88.548413
0.154588	295.619759
0.126937	321.945103
0.004090	35.774694
0.065560	168.911257
0.050852	15.226508
0.273327	301.418708
0.284277	258.933395
0.047528	132.846447
0.108507	114.872574
0.011203	28.114828
0.047191	93.324431
0.160553	15.951639
0.398323	444.056421
0.429943	462.005132
0.042763	76.202549
0.073943	25.511389
0.076605	24.480804
0.307105	185.772366
0.090024	194.582995
0.295458	271.342383
0.145141	138.429696
0.324247	285.136180
0.463036	600.091924
0.079954	70.531398
0.241481	75.599733
0.016052	25.210207
0.086452	154.064000
0.208825	398.172739
0.129689	37.680852
0.527819	714.516360
0.405952	173.222478
0.064582	74.762255
0.170537	33.171059
0.023972	72.396710
0.108519	171.485790
0.307019	278.422931
0.303299	284.675954
0.087955	138.511964
0.049109	17.829075
0.155940	76.686554
0.448988	655.236169
0.076443	46.981456
0.522245	660.091510
0.220776	136.495903
0.035329	15.336489
0.019172	76.561447
0.226003	408.884918
0.079580	120.295177
0.517840	514.005144
0.273397	295.800039
0.166639	184.630213
0.061991	122.068192
0.030101	61.187129
0.147292	248.752232
0.123711	152.252846
0.178602	282.844219
0.012533	12.204650
0.010271	9.227454
0.055701	92.992757
0.076230	25.718978
0.092885	135.077454
0.059865	117.425872
0.213920	189.066778
0.017371	7.728540
0.172623	314.275504
0.036797	10.235170
0.024434	70.417248
0.093883	21.001656
0.128859	200.331595
0.232678	444.531736
0.012046	44.752052
0.390322	606.151869
0.074315	173.407427
0.169573	181.375046
0.422149	457.478620
0.123212	167.252863
0.144763	297.062207
0.014310	34.610226
0.143721	231.126098
0.031226	61.664224
0.514816	600.086782
0.206326	425.594555
0.017365	18.088720
0.006895	6.494020
0.056793	207.684558
0.211014	237.096737
0.367058	370.631446
0.338501	519.022892
0.330373	503.641543
0.038559	44.496788
0.211880	114.818511
0.055297	116.937696
0.331909	462.761411
0.009043	7.230146
0.042735	98.477225
0.384818	421.552715
0.232994	239.429713
0.288178	624.313894
0.011031	34.140861
0.360736	204.640585
0.212824	152.722085
0.014703	33.221702
0.201916	420.927997
0.162063	121.792474
0.035288	39.795014
0.069840	142.738076
0.304307	243.803034
0.127781	202.628967
0.418200	307.537483
0.050879	142.473253
0.163221	423.231673
0.026515	32.396364
0.056673	120.251789
0.450459	644.853157
0.209182	174.123797
0.264729	222.586968
0.105841	227.648788
0.004591	18.335080
0.375310	339.078399
0.142547	218.122223
0.080881	176.764891
0.027360	41.706689
0.020855	11.869676
0.240385	233.085170
0.120968	181.912590
0.257774	455.815310
0.446008	652.931443
0.186630	122.588894
0.101950	216.969966
0.039424	99.995706
0.005641	19.481657
0.123403	182.773220
0.179809	289.774867
0.117832	241.189014
0.642408	912.184124
0.147349	85.685159
0.093941	165.571184
0.144775	256.097059
0.069004	36.131561
0.017529	16.907730
0.250172	369.512902
0.137165	123.553079
0.012313	25.738609
0.199340	182.210218
0.154631	93.452295
0.235874	451.653162
0.024868	56.763334
0.037148	32.783223
0.116916	44.696724
0.127419	197.572630
0.122682	117.819315
0.142300	28.486729
0.065521	177.728789
0.384495	564.720793
0.218276	356.760765
0.162957	296.217938
0.088569	156.727044
0.242219	293.988898
0.293634	562.364083
0.304958	409.751255
0.027679	59.541468
0.218828	347.915266
0.012499	25.268814
0.232633	482.365890
0.209417	33.153641
0.212006	276.691168
0.149970	51.576387
0.122867	238.901094
0.122510	313.389595
0.135008	124.395648
0.170763	312.501251
0.069078	79.568992
0.131887	72.549496
0.164017	118.581905
0.483939	405.436252
0.426675	492.656610
0.056029	118.868391
0.137245	78.232595
0.243539	84.878195
0.002506	7.870207
0.272482	236.651264
0.041805	35.378824
0.302207	196.095652
0.337296	339.808133
0.078302	191.089958
0.115136	43.262568
0.407995	612.580205
0.022456	30.566202
0.508557	624.514471
0.339099	485.724008
0.194098	149.675561
0.025940	88.415103
0.031821	17.807379
0.233775	278.278931
0.129276	95.649182
0.173594	167.500540
0.145082	177.713642
0.168548	357.048595
0.007386	28.326713
0.157414	227.492340
0.003356	17.584579
0.180612	188.339986
0.230250	212.929866
0.194299	445.579165
0.132645	238.951443
0.468671	771.304680
0.427436	391.737323
0.259601	344.835885
0.124711	87.377447
0.212707	357.379735
0.194077	384.214133
0.013621	11.475884
0.014625	19.801826
0.659451	510.522971
0.139168	182.079820
0.034610	28.145663
0.342943	415.168484
0.018643	21.144984
0.225032	421.143075
0.146087	144.479563
0.151554	163.300955
0.133659	113.439804
0.163557	83.949065
0.041585	59.365519
0.053525	123.605075
0.073749	215.666134
0.183396	90.231787
0.279972	430.713328
0.338693	249.271887
0.403218	567.663319
0.120611	97.454553
0.207921	87.642061
0.074387	128.331704
0.542654	821.881295
0.187333	107.424170
0.068429	11.606062
0.078448	204.192592
0.324896	416.780045
0.288722	421.474715
0.155405	57.041820
0.074575	180.941006
0.069550	76.139348
0.129801	271.126977
0.083259	20.487398
0.316560	527.888995
0.062714	195.530983
0.187903	211.300245
0.156848	41.218907
0.011485	31.277955
0.202062	245.575078
0.283856	376.152647
0.127155	193.029032
0.316420	300.783181
0.010510	14.947289
0.164505	334.056915
0.345661	581.635562
0.183020	110.858145
0.246336	298.559323
0.222820	136.061499
0.016528	45.212872
0.199349	80.571759
0.107087	332.238263
0.447983	512.088994
0.053995	7.526239
0.227688	385.617855
0.095709	191.599584
0.051206	99.069971
0.141882	104.036384
0.164754	222.253627
0.123191	264.837689
0.163235	217.291761
0.090648	72.241140
0.158861	121.897355
0.279544	345.881989
0.214195	113.736083
0.571211	341.205730
0.184121	47.547446
0.001538	11.751926
0.165079	155.054627
0.167231	153.683227
0.360494	144.804197
0.004310	11.514308
0.237488	345.743913
0.314565	473.467349
0.168691	218.183846
0.289936	430.342307
0.040496	66.543773
0.333117	348.750234
0.031062	24.336100
0.066212	33.973717
0.265175	211.851110
0.200796	270.426523
0.011234	49.977356
0.069594	57.194967
0.099014	169.493422
0.000263	3.319154
0.030096	53.099885
0.342219	9.226826
0.625392	405.522212
0.394530	272.212763
0.075185	187.780750
0.277457	78.613084
0.137098	171.912596
0.029690	97.644333
0.191015	253.151273
0.253528	254.880435
0.040392	51.100749
0.017314	30.241099
0.077272	119.855422
0.449918	564.912683
0.301224	348.917583
0.084381	114.811649
0.045830	141.634803
0.135702	240.296178
0.026987	57.937604
0.170721	208.120037
0.113896	178.820985
0.090108	186.167602
0.183279	152.114413
0.023605	50.910190
0.007465	17.801996
0.102853	115.703556
0.091948	248.845734
0.189641	151.758943
0.025475	18.076084
0.497913	319.976191
0.286131	251.623611
0.514820	383.818407
0.109048	105.958938
0.038909	82.873627
0.626565	899.403837
0.280981	124.671200
0.099568	194.360491
0.130175	56.944110
0.078436	80.744487
0.353282	800.488714
0.205538	65.681330
0.233205	33.379408
0.033679	36.981877
0.117126	312.844962
0.167298	42.590954
0.009514	12.226308
0.202274	249.001614
0.150444	107.893943
0.325681	113.091750
0.378971	138.888512
0.161922	220.059647
0.090115	118.030915
0.025888	61.539761
0.018698	19.591295
0.128172	151.940228
0.015619	24.349504
0.021626	33.435473
0.133352	169.145799
0.081770	147.833147
0.038484	163.958550
0.089165	129.288968
0.295329	458.770856
0.206168	330.979769
0.365321	629.651838
0.109364	175.475545
0.078449	64.052245
0.157480	124.380834
0.022437	52.368471
0.099405	122.698001
0.087076	68.155649
0.431281	514.000000
0.260831	451.254539
0.213638	203.526610
0.579231	671.671285
0.211831	256.163520
0.109311	47.665520
0.093170	34.843665
0.279432	462.239690
0.046853	135.121875
0.320476	541.502912
0.079655	81.934660
0.039770	42.056965
0.219053	456.691531
0.114054	253.597435
0.525340	721.424122
0.111908	97.114166
0.117136	167.117850
0.570842	739.840940
0.279164	360.663393
0.196987	236.642611
0.081492	163.455046
0.015261	56.064728
0.200794	137.990908
0.019843	34.614505
0.077350	180.810018
0.036157	27.433693
0.015239	42.525167
0.258448	404.662664
0.119631	258.777219
0.012320	16.456117
0.078317	40.880369
0.269406	133.479395
0.159866	190.887135
0.094273	78.957401
0.186528	142.402556
0.292739	193.738517
0.302010	331.169311
0.318133	374.171689
0.222379	220.595760
0.528991	344.365289
0.233092	432.821173
0.032045	46.662355
0.056565	32.338575
0.030017	9.974286
0.118025	64.155484
0.088378	73.225688
0.029081	55.328605
0.102411	285.441036
0.149022	102.092151
0.106972	200.791121
0.619835	926.460763
0.003231	33.553668
0.092892	68.128819
0.268279	290.751904
0.140725	303.325404
0.110655	26.147827
0.021243	29.340908
0.376361	500.417796
0.019425	55.629605
0.212674	228.571464
0.147839	182.231520
0.449149	514.047602
0.048144	95.567955
0.165409	133.856146
0.054839	78.491263
0.189666	136.307968
0.076209	276.436136
0.196514	118.931927
0.146921	75.005242
0.043341	35.835305
0.043279	122.169719
0.106630	177.705326
0.509592	511.086038
0.226448	429.027564
0.072550	183.841244
0.345063	315.328319
0.195413	227.383547
0.282447	479.391527
0.095458	92.400953
0.259990	238.703189
0.245365	368.011895
0.142769	216.166050
0.056107	36.965946
0.187926	72.674767
0.219704	358.344880
0.002927	7.245323
0.202357	385.976264
0.361516	283.237013
0.293906	339.810198
0.046822	78.343946
0.113479	116.357233
0.223890	42.935560
0.095152	53.990611
0.476252	554.611611
0.219466	208.879457
0.045507	53.075454
0.182924	61.901499
0.031901	29.728547
0.051397	76.001805
0.254471	101.358353
0.022370	22.435756
0.328342	331.806351
0.100320	137.094793
0.083870	64.075623
0.190654	164.870202
0.009547	24.500934
0.076556	170.390139
0.070590	83.587424
0.073699	65.698820
0.546006	769.178628
0.395048	757.419996
0.144873	124.355860
0.474256	637.933016
0.033772	42.778409
0.048741	39.939586
0.042747	102.361132
0.450580	485.476735
0.240859	174.392741
0.140061	46.360780
0.044063	117.640075
0.106425	221.770144
0.121996	35.350922
0.110214	161.868059
0.321283	186.500810
0.404539	479.635579
0.040712	109.089724
0.198838	146.207121
0.364199	345.013249
0.017175	38.054504
0.033029	70.940113
0.039695	55.950650
0.089837	202.050158
0.125800	275.995281
0.055724	66.048897
0.104727	38.830243
0.321608	329.033193
0.360243	471.175983
0.286474	200.213568
0.050552	16.001943
0.216185	162.350492
0.095061	24.723201
0.019552	66.485380
0.057368	28.005269
0.245549	331.892462
0.234042	167.606683
0.003940	18.084936
0.115207	137.004691
0.143455	30.439136
0.122471	210.320925
0.044949	51.032196
0.157648	200.089758
0.362528	640.760817
0.028318	41.373821
0.124289	215.166768
0.322362	259.738411
0.091934	159.242703
0.162258	51.505694
0.071755	173.264711
0.178967	102.809105
0.120516	92.532333
0.054818	169.697449
0.068773	52.342076
0.079995	57.684641
0.279282	313.795375
0.170324	419.807234
0.210839	286.177794
0.087412	54.277057
0.002616	9.140917
0.174984	178.330621
0.192222	503.122292
0.054280	87.784231
0.069322	93.588533
0.000350	9.264430
0.069767	119.499076
0.122881	189.813594
0.078027	26.604359
0.058172	36.490055
0.095417	96.571911
0.111106	130.339050
0.205072	161.196900
0.142099	87.104532
0.029580	86.929930
0.094969	12.551511
0.192035	380.997988
0.312616	531.115802
0.144264	210.227877
0.129264	29.036281
0.504870	390.455488
0.368959	723.026006
0.230802	406.713138
0.099787	274.677755
0.016980	76.652290
0.326884	111.626783
0.235671	266.270538
0.282581	432.912461
0.043532	39.726662
0.137261	138.466831
0.141210	110.728734
0.054543	49.229314
0.319359	135.835789
0.221484	37.581289
0.131699	154.579486
0.192929	259.998848
0.222247	192.435637
0.069859	161.627835
0.036840	120.339048
0.011055	6.817251
0.040762	12.569221
0.008923	138.955644
0.236988	334.415462
0.270106	288.536347
0.424546	432.840853
0.218089	117.691025
0.559383	534.251977
0.457388	801.702185
0.262842	223.476956
0.656352	725.049170
0.307633	101.178589
0.156574	41.477175
0.372443	350.803646
0.149171	204.015070
0.183520	165.248099
0.120350	78.295704
0.195956	281.627478
0.264034	128.303048
0.018914	48.030058
0.256160	537.322229
0.279530	284.880760
0.092312	63.805465
0.128551	259.474337
0.123116	151.740998
0.322342	566.411242
0.316348	412.247249
0.196700	214.123144
0.025235	40.169039
0.059237	29.755771
0.235137	239.422316
0.019550	37.268531
0.495578	554.775237
0.106343	136.481532
0.535244	673.903550
0.279029	171.014618
0.400098	171.450792
0.132870	59.029885
0.397742	580.010082
0.498482	244.261975
0.107564	73.123590
0.196632	151.398715
0.198334	266.859546
0.073154	83.278742
0.183679	104.381688
0.169715	164.821791
0.341859	429.217038
0.181137	284.417432
0.379620	210.543801
0.110817	186.647091
0.184101	8.700982
0.088808	169.290707
0.065773	112.799271
0.129426	141.800719
0.580995	379.526340
0.288514	408.247739
0.301676	103.010667
0.263739	446.013934
0.071839	138.113716
0.062063	118.929529
0.074982	156.472405
0.002319	1.950284
0.309251	677.819880
0.441471	656.845913
0.472797	500.251798
0.107384	179.746334
0.248148	338.898256
0.241536	377.332509
0.106460	74.988218
0.125363	108.205473
0.112759	205.101021
0.393426	522.619398
0.015131	30.003309
0.328074	297.655496
0.233053	492.569989
0.188742	181.655310
0.236933	360.776006
0.159646	155.423709
0.393464	329.907469
0.067511	109.168923
0.221240	350.807286
0.149922	384.370936
0.352268	209.027527
0.005336	22.182605
0.376733	399.587003
0.005265	47.816650
0.526333	715.898496
0.115163	121.841853
0.102676	207.302006
0.168586	83.569786
0.141520	225.117303
0.143879	113.229353
0.651195	547.169517
0.314740	98.243780
0.028909	54.816431
0.065662	69.807014
0.127737	31.194576
0.390749	278.322423
0.053826	74.427312
0.087132	177.894861
0.164519	336.108219
0.017954	28.964186
0.021074	43.669597
0.090098	243.052239
0.470021	816.424673
0.025469	32.726614
0.018681	48.048732
0.306077	492.559528
0.398449	559.840974
0.116239	195.589607
0.190142	188.647504
0.041720	56.665895
0.236577	366.569434
0.009678	34.482120
0.181059	184.430666
0.107523	140.887202
0.326890	480.625098
0.213685	179.426012
0.329312	353.160552
0.029511	45.892973
0.088814	182.416966
0.221725	364.146729
0.109189	207.265565
0.051182	22.819280
0.444892	461.873783
0.299167	173.111151
0.170839	231.323940
0.168137	129.530858
0.286878	423.757252
0.040754	8.765542
0.078466	99.556815
0.338446	170.916209
0.305515	336.284473
0.023852	39.807335
0.067471	87.943028
0.148209	111.650582
0.085346	13.787878
0.355315	427.612802
0.152969	291.960616
0.089490	173.854695
0.121443	248.082201
0.223100	416.119255
0.331803	315.087770
0.217975	287.404674
0.324831	302.265901
0.193176	365.956460
0.195046	222.776420
0.056289	117.961686
0.317089	35.754705
0.005960	23.856784
0.098497	188.821468
0.032100	60.548074
0.242809	52.257960
0.188618	318.272958
0.139849	124.765234
0.535708	535.982385
0.112991	141.635405
0.109188	48.053170
0.060529	31.816334
0.349424	639.993486
0.240354	190.734714
0.316678	258.787494
0.366960	127.790269
0.399937	278.593907
0.639803	625.840215
0.279648	233.859512
0.056338	71.978423
0.254892	346.550408
0.178327	253.077927
0.002275	9.729737
0.325780	487.397555
0.166906	295.628017
0.167468	227.651295
0.051324	44.646783
0.343951	312.193922
0.040003	72.005871
0.126245	27.735008
0.068464	19.073545
0.070834	207.385591
0.331009	431.460067
0.122772	52.484779
0.140119	159.051235
0.501095	365.447760
0.482136	94.210439
0.122135	123.877351
0.249762	313.208374
0.309496	569.070641
0.071968	146.558074
0.010857	27.250543
0.409108	354.564118
0.101295	146.398794
0.155131	92.090831
0.068138	162.524317
0.404295	269.883793
0.205783	150.791083
0.130054	158.872728
0.151339	62.517649
0.516840	603.420902
0.142441	313.919933
0.317436	396.920563
0.010828	25.951928
0.207750	220.996304
0.144053	130.660787
0.043942	42.720225
0.031124	53.443043
0.089890	114.116321
0.096961	117.708425
0.482194	268.750058
0.097673	191.316975
0.164819	253.302801
0.108267	58.960224
0.196686	286.321405
0.227735	392.942870
0.227711	122.009962
0.118317	133.601873
0.347004	544.534025
0.095006	112.181077
0.087762	184.686459
0.162635	95.290386
0.212541	65.831154
0.115286	30.404134
0.145377	353.942398
0.195534	97.345815
0.113262	230.764349
0.306495	244.113731
0.420199	133.481661
0.028981	24.822142
0.133137	154.680957
0.166849	62.584199
0.151023	310.308620
0.007422	26.447559
0.226214	107.111010
0.144963	232.374152
0.551261	576.203221
0.009273	48.970455
0.186744	52.766487
0.085560	109.130034
0.120214	98.334266
0.082214	153.694040
0.560075	344.651452
0.172612	220.902065
0.025319	81.024500
0.035389	51.732732
0.072191	80.068289
0.164302	185.027529
0.020235	38.267598
0.021319	27.137144
0.175069	183.956743
0.051967	229.177222
0.482598	287.987600
0.238106	169.939438
0.257666	164.965699
0.567046	609.409502
0.008453	8.502450
0.057803	167.042100
0.026734	49.444621
0.218997	396.003233
0.376056	330.222140
0.180443	80.086366
0.580844	427.907590
0.307599	298.882629
0.142684	24.758488
0.252016	407.327800
0.228994	355.198217
0.421047	519.402348
0.104927	226.022447
0.075436	102.610430
0.181437	199.262826
0.212198	247.126289
0.187644	128.118397
0.414778	427.228406
0.154296	187.417397
0.003936	8.721712
0.069860	76.423638
0.186089	75.797157
0.228818	278.030258
0.242692	365.946420
0.150186	361.858310
0.370722	168.123862
0.133170	207.608793
0.042343	71.374885
0.223262	45.123356
0.008932	18.670465
0.028927	5.517410
0.321211	452.780761
0.026843	116.076401
0.084439	142.705866
0.248309	122.957761
0.203615	384.388568
0.096825	214.889052
0.332013	535.967868
0.013636	22.435882
0.087182	113.635219
0.061019	28.384266
0.372804	135.196341
0.148351	38.417053
0.294741	326.655685
0.201045	152.832070
0.063342	131.166964
0.372315	424.254201
0.239005	422.309113
0.044398	131.159308
0.177013	253.519350
0.436938	615.911332
0.304064	45.249426
0.282000	61.972307
0.078171	86.555428
0.013728	33.913146
0.241123	379.408883
0.082785	93.995810
0.273143	501.821837
0.065967	143.191526
0.549027	327.987971
0.162906	169.565449
0.218023	574.913569
0.397521	379.073901
0.196142	169.559846
0.129025	95.711996
0.016070	26.220726
0.067665	130.431118
0.196527	57.504741
0.238424	371.509794
0.124126	267.690805
0.031891	83.004319
0.032754	103.807423
0.114019	35.108238
0.362944	354.963195
0.128072	59.096575
0.325755	497.814821
0.049389	149.467176
0.590666	506.022737
0.026026	52.212838
0.170557	130.081328
0.055084	55.446227
0.003126	10.902457
0.205545	315.060826
0.097241	42.725433
0.224205	112.135965
0.130543	69.057849
0.112334	26.437630
0.141789	204.473848
0.033100	59.421702
0.015727	32.880600
0.526621	638.889415
0.081420	89.831575
0.118521	291.935558
0.122802	216.775065
0.085462	77.324385
0.568713	363.813789
0.247765	425.032803
0.144817	133.946724
0.008103	25.954825
0.038175	84.974360
0.005097	10.691144
0.043153	54.837387
0.113946	175.024003
0.567641	800.620233
0.060536	168.348829
0.109880	126.734762
0.137008	250.760515
0.049048	30.911128
0.184838	151.441926
0.136374	12.269253
0.144381	71.056342
0.121184	193.667006
0.057854	9.044220
0.070516	99.053989
0.037124	43.916080
0.075923	31.713695
0.147837	217.759764
0.071474	133.005109
0.170879	252.439453
0.317437	436.564890
0.014177	19.144108
0.256323	618.424049
0.008565	11.127161
0.120687	173.897064
0.163852	377.568013
0.027554	28.755186
0.014761	34.770637
0.071788	126.871377
0.152524	253.628898
0.158611	146.334354
0.332515	494.098421
0.599224	493.569959
0.030660	80.954114
0.058170	56.699556
0.099246	176.128200
0.005894	24.139652
0.095749	78.820124
0.056536	81.705521
0.060663	89.360473
0.290290	454.965564
0.069217	140.812753
0.169285	176.655291
0.053753	55.025422
0.153641	295.390309
0.008525	23.900498
0.292533	297.364990
0.117269	176.072437
0.086240	79.429058
0.018584	9.385532
0.112428	101.590591
0.035859	80.685318
0.159731	251.108455
0.112507	240.440750
0.345854	54.046141
0.505070	509.201545
0.121818	101.032661
0.042324	92.202858
0.079657	57.520972
0.381671	461.273590
0.181775	268.766669
0.012949	39.653654
0.239989	175.953161
0.014954	5.522516
0.220693	136.289608
0.135774	198.719629
0.065992	22.312864
0.137447	65.017693
0.043101	180.447329
0.107319	106.012476
0.254880	258.051251
0.144544	16.348430
0.283685	330.615794
0.416303	348.723818
0.063453	95.091280
0.221258	235.239825
0.299357	583.208693
0.046778	34.424948
0.122722	154.187751
0.039447	48.332898
0.265639	257.405723
0.290362	103.414712
0.542765	671.874801
0.304202	186.418681
0.026891	36.103298
0.522219	527.039990
0.120566	127.292176
0.567600	525.158493
0.116687	115.125843
0.363286	352.329961
0.167909	46.637041
0.093497	72.228661
0.017878	42.129488
0.310287	468.988748
0.147725	216.203586
0.019662	84.472443
0.050115	107.906722
0.058735	31.590037
0.083934	103.634143
0.198207	86.588097
0.124421	208.953234
0.064403	86.163752
0.369157	530.770541
0.149364	290.784102
0.081881	91.783355
0.095379	107.671496
0.009485	12.655008
0.158488	187.592963
0.049727	89.107223
0.081693	61.697826
0.299963	642.978776
