# z	DM_HG
1.295416	98.487868
1.759263	54.336475
0.437016	7.213880
1.383652	23.877884
1.273091	32.052342
0.372548	0.764324
0.240647	13.052544
1.393297	56.954509
0.591566	12.951047
1.636662	29.099075
1.917945	51.805203
0.713665	10.834699
1.682446	38.255480
1.371443	33.593845
1.157349	9.360188
1.459009	37.172653
1.688205	24.441472
1.952347	98.010006
1.474209	15.104031
1.603932	33.443087
1.395362	32.722057
1.332271	90.146718
0.456706	20.830141
0.669962	0.801652
1.052560	19.016551
1.457825	28.348019
0.487920	8.126581
1.301558	64.403176
0.243959	27.584118
1.632961	44.381161
1.483820	60.268826
1.266288	5.740860
1.341329	4.498549
1.891613	19.446854
1.850300	66.414680
1.673547	42.680153
0.985290	20.326589
0.566986	3.342726
0.961758	30.075951
1.611543	50.200929
1.400536	10.927319
1.541644	53.181063
0.562492	5.755204
0.676703	13.342829
1.479919	16.547375
1.041017	6.753458
1.036961	2.399063
1.073226	5.428572
1.678418	23.736219
1.531868	106.348518
0.564152	27.373492
0.998128	8.861576
1.494123	71.652887
1.961209	73.984813
1.859078	20.484804
0.841124	28.224258
0.460374	35.865867
1.344478	15.412324
1.094058	8.576465
0.725002	29.803657
1.461019	21.200597
0.680485	14.789325
1.009324	23.060071
1.676321	21.621682
1.509771	21.513333
1.394773	36.201455
1.888537	12.924759
0.607955	20.386826
1.519745	28.543323
0.590060	38.511243
0.631496	119.124549
1.245046	27.331702
0.307131	5.661513
1.236945	57.864114
0.215717	52.896816
1.387778	31.399781
0.946645	53.037847
0.507882	6.818719
1.655384	46.639642
1.069021	8.704241
1.151432	14.278661
1.045170	1.161164
0.508837	50.060853
1.175393	21.905095
1.481588	23.774708
1.845063	297.480991
1.629485	26.681687
0.497366	4.501680
0.691223	15.793201
0.392558	40.357766
0.594674	8.626702
1.206331	11.251426
0.791440	65.060949
1.455489	19.900645
0.344642	6.636829
1.772873	26.474572
1.499814	22.357218
1.949818	4.885520
1.923684	44.597616
1.522685	62.531911
0.675901	14.344529
0.795591	23.049463
0.890442	12.776090
1.125168	42.509991
1.340927	5.359624
1.507229	4.933562
0.487491	44.177505
1.399863	66.695759
0.439859	6.940910
1.726118	52.031372
0.376543	26.743486
1.069209	79.176885
1.114998	5.400569
1.340204	44.808358
0.538741	4.545330
1.892162	78.493285
1.058667	84.529488
1.078661	56.267978
0.832227	15.156600
1.655194	9.796016
0.200376	8.600315
0.564546	39.476884
1.191688	74.202250
1.948562	9.688979
0.357850	18.913074
0.448398	39.708252
1.555642	13.499047
1.586589	6.962124
1.834923	53.255336
1.349478	39.749046
1.089928	47.771061
1.162076	15.116748
1.132511	44.596734
1.957017	8.369811
1.053850	24.039788
0.540262	19.849399
0.910293	26.394740
1.935339	47.283700
1.127554	10.279549
0.953177	48.987235
0.944623	37.441067
0.212178	35.514702
1.433425	45.300745
1.569748	85.663655
1.011628	26.739531
1.797085	37.312971
1.597827	42.292760
1.385482	7.678562
1.539011	15.693442
1.638061	51.257298
1.275781	80.993787
1.081120	13.593562
0.608622	56.859420
1.092061	15.888096
1.310059	36.101101
1.915727	1.405569
0.669602	27.678578
1.619109	262.732365
0.828120	63.358594
1.930386	26.801838
1.376477	13.304405
1.134433	33.878576
1.002012	18.526323
0.759489	20.569327
1.555049	19.289049
1.437667	45.236493
1.824266	56.134499
1.380236	11.960039
0.699016	12.166282
1.507579	84.790802
1.806464	13.170173
1.984458	26.659137
1.510918	54.737004
0.910146	2.013555
1.332771	65.484714
1.257808	123.118566
1.253328	10.412581
0.495574	44.122201
0.745832	59.282763
1.271413	32.277453
1.681845	52.873152
0.721972	12.307362
0.688238	53.436287
1.623498	69.432203
1.519133	81.586492
1.213191	49.281667
0.411590	2.966724
1.194569	15.708393
1.738187	3.442084
0.225030	10.668993
0.556050	46.736811
1.698927	68.830345
1.272955	9.623489
1.476855	13.507637
1.601093	64.568215
0.927561	43.413905
0.923768	9.561434
0.867703	6.499437
0.694058	66.168520
0.934917	18.694177
1.923684	23.822532
0.514920	42.640909
0.828004	9.603850
0.956293	18.258280
0.667432	16.951673
0.492290	8.590184
0.683466	13.898496
1.276896	47.582548
1.379366	73.280472
0.783453	15.639801
1.241133	8.670526
0.184875	8.609634
1.387189	6.089079
0.105777	14.636038
1.447804	29.482791
1.210516	5.473415
0.571698	4.590471
0.521137	36.463350
0.191810	14.647534
1.312361	14.104369
1.694655	4.965751
1.771782	6.795324
1.338498	12.987706
1.819579	60.765890
1.780233	46.631829
1.530621	35.232123
1.027462	2.760052
1.726373	20.090155
1.071715	106.607173
1.089491	2.868223
1.500463	29.779739
1.883912	31.962836
1.235484	46.696149
0.713274	17.630939
0.644216	87.356837
0.930857	20.580218
1.171989	22.814341
0.923421	44.444255
1.551172	39.762202
1.298993	12.076926
1.094793	37.061815
0.780142	2.452174
1.392235	54.574298
1.494523	11.086079
1.660455	20.947324
1.985083	29.137050
0.811844	52.098409
0.256847	9.504188
1.236118	67.137320
1.877695	40.740868
0.841958	62.701373
1.617467	13.950009
0.958686	48.579489
1.070982	78.258388
1.915505	274.151799
1.177049	41.258360
1.571332	195.620924
1.309700	32.831628
1.629640	24.600342
0.955248	43.504220
1.803495	8.527068
1.308315	129.524152
0.942054	55.182206
0.368095	7.138830
0.244138	5.110635
1.012279	14.852116
0.784248	3.535965
0.419238	8.615865
1.314147	43.056467
1.981737	26.742801
1.118564	23.726051
1.313057	149.506985
0.791554	18.994176
0.764830	27.118639
0.972829	26.395086
1.738496	41.066655
1.936124	24.638458
1.593047	30.023316
0.288799	0.987121
1.142957	20.309332
1.116094	69.217084
1.895501	9.617530
1.601873	44.752474
1.554888	33.075222
1.331872	18.906325
1.452359	25.129957
1.531200	23.590852
1.313715	60.027829
1.753612	25.983726
0.363026	20.184202
1.905362	31.569188
1.644346	25.612264
1.278627	25.066624
1.777664	78.880245
1.727588	98.456861
1.114098	39.767907
1.745857	1.814474
0.734294	10.336349
1.189347	14.662313
0.813502	7.829205
0.605745	34.888835
1.831253	52.004710
1.033477	16.708129
1.509897	30.894149
1.046131	41.621832
1.301180	26.102814
1.003924	14.004927
1.597579	13.177247
1.663951	32.790163
1.131022	59.507939
1.776553	3.534534
1.015312	38.458649
1.627449	18.141395
1.458659	60.102199
1.169469	56.579447
1.822324	109.529671
1.342978	14.912627
1.746424	51.102211
1.583404	9.036380
1.284003	31.191627
0.969719	5.288159
1.920969	19.077039
0.432264	22.119005
1.831069	31.706465
1.244997	72.388551
1.606670	44.579258
0.981972	8.426494
1.060215	17.025828
0.738794	9.157327
1.926107	6.341819
0.387098	20.545218
1.064255	33.937110
0.982874	28.777595
1.704666	37.614623
1.237828	35.504338
0.697658	10.199079
1.248905	49.541905
0.820007	12.650664
0.269252	6.972325
1.301807	78.556570
1.023289	6.275892
0.824985	43.878764
0.703726	20.962750
1.166024	47.005829
1.792138	5.816211
1.620882	5.361138
0.165989	23.774598
1.580111	7.308830
0.479443	22.123043
1.306946	109.462032
1.654173	26.022656
1.165418	48.083786
1.048603	0.902421
1.902315	28.492841
0.331246	19.772151
0.564009	31.919471
1.793241	27.905239
1.818120	35.503971
1.042463	3.327491
1.295342	58.680633
0.688463	9.105773
1.815052	13.301363
1.189139	14.857556
1.330850	30.998456
0.591703	17.070752
1.406216	24.453890
1.527028	70.999485
0.918622	17.254884
1.833681	18.835972
0.762991	17.642960
1.835622	14.685939
1.538302	3.015263
1.732013	56.826291
1.531918	32.689430
1.127823	2.498653
0.977914	23.964943
1.584518	11.930717
0.924238	22.753240
0.447992	4.010454
0.838956	14.934851
1.616497	23.734971
1.674264	129.792175
0.888826	3.634650
0.972112	9.417517
1.308933	9.242376
0.864360	17.639735
1.393363	47.973065
0.897821	24.556942
0.597978	2.249884
0.669476	60.125960
0.845012	39.809637
0.695327	3.293873
1.958320	5.512470
1.471043	4.010835
0.717176	11.903267
1.120960	48.840744
0.876374	5.065483
1.510116	27.078434
1.788482	57.666427
1.085758	25.442636
1.128450	18.248946
1.082140	1.991705
1.159287	21.364841
0.358903	14.274360
1.373205	18.131111
1.922414	88.895463
1.662211	17.394610
1.779350	29.279417
0.808008	143.122483
1.394858	26.892822
1.828687	28.564174
0.467816	45.238383
1.804057	24.431784
0.455877	19.682074
1.972449	39.779791
0.509596	22.232021
1.035063	16.394767
0.425605	67.249449
0.432348	21.944231
1.786936	23.220482
0.453229	43.212442
1.673348	22.626286
1.850592	9.189751
1.895261	44.166254
1.783447	75.752010
1.927429	199.134505
0.416335	6.558526
1.994467	46.993535
0.288433	35.707857
0.692612	22.577515
0.501785	10.114134
1.599496	54.521223
0.517623	34.317120
0.915302	11.906136
1.440805	13.367958
1.232492	18.132908
0.631182	41.772644
1.267569	22.491970
0.992302	14.605926
1.363305	110.184163
1.292812	23.707822
1.982905	17.554882
1.782627	90.954689
0.152620	7.774085
0.710980	7.678647
1.860476	5.249496
1.294242	54.028394
1.622912	20.697782
1.240689	6.446957
1.662885	41.450441
0.623854	8.013866
1.590294	10.271888
1.792116	11.666262
0.870546	32.764938
1.035684	7.824019
1.370200	47.620560
1.789988	71.731611
1.852033	13.572472
1.286757	57.626068
1.470588	32.270423
1.797271	40.990979
0.811789	49.729878
1.723327	18.934583
0.864168	16.961859
1.355975	19.574030
1.894648	38.636196
1.252606	23.169870
0.533711	31.442696
1.833150	29.101795
1.361864	44.111202
0.475043	4.141427
0.224294	18.010060
0.863205	18.671697
0.596676	6.667445
1.426457	64.800685
1.379311	81.864203
1.747504	10.982441
1.255389	14.601411
0.849390	20.100181
0.411325	22.007788
0.224106	15.460197
1.880511	14.162716
0.648475	22.489330
1.234252	2.641074
1.676650	10.725962
1.885048	102.450731
0.758965	11.299884
0.812899	12.718195
0.718109	17.160099
0.677666	5.766438
1.167924	33.789191
1.437573	9.351798
1.542678	51.774932
0.970959	12.540653
1.419581	79.675699
0.130562	14.662065
1.821313	48.651676
1.792342	4.628326
1.301124	46.430669
0.832715	20.339253
1.954902	29.478895
1.700929	15.821338
0.268297	19.194926
1.190006	49.084550
0.554791	19.149279
0.622717	8.442635
0.105882	23.707838
1.514879	5.607924
0.848368	10.714522
0.935077	147.895917
0.400284	42.029994
0.202102	59.905884
1.673503	11.146166
1.475576	36.904621
1.057296	62.756358
0.471501	2.471721
1.647722	16.850834
1.881428	95.134838
1.276349	15.812900
0.636907	46.818567
1.462339	32.957485
0.476073	22.296011
0.690683	19.421375
1.191645	42.602162
0.842422	6.961538
1.887562	30.777885
1.698213	32.682538
0.889090	13.239056
1.941302	12.606220
1.051079	19.334813
1.337215	7.863612
1.330738	41.886621
1.457947	14.235870
0.833159	17.583231
1.874595	23.490078
0.870593	36.184297
1.480696	23.664110
1.632456	15.461313
1.810717	23.894515
1.170907	21.780151
1.550822	43.306371
0.513402	14.608109
1.651088	35.040697
1.617137	11.413409
1.100709	60.360466
0.948974	9.726645
1.054024	5.845342
0.526606	13.862090
1.440402	49.463319
1.860310	27.623759
1.482018	35.313127
1.355257	26.567041
1.984851	35.208962
1.297783	32.227524
1.000448	96.580507
1.540278	33.925055
1.267409	22.917820
1.954679	37.321286
1.836525	11.132653
1.914091	5.481663
0.097108	15.301510
0.982098	31.167785
1.424651	42.675671
0.940695	46.809769
1.468170	19.986709
1.555731	22.922560
1.418796	64.337327
1.172901	14.435168
1.528418	18.882218
1.654675	14.279143
1.527423	32.667903
1.703018	38.331211
1.914747	103.325722
0.555823	7.493281
1.849863	47.167746
0.883694	85.571661
1.330376	3.018488
1.906944	4.930692
1.414021	47.835794
0.510244	77.635267
1.234300	49.505655
1.830852	11.987116
1.102983	20.381438
1.758460	57.307257
1.675733	8.453932
1.849883	59.444688
0.866220	28.972602
1.230309	102.178133
0.983681	91.870218
1.286524	49.793224
0.280905	5.787617
0.829792	87.337253
1.957825	39.779599
1.388841	7.675867
0.705821	3.244515
1.247868	14.042418
1.530268	12.601831
1.389719	5.024410
1.238327	23.186088
1.494315	13.217977
0.693450	26.733347
1.142614	9.710796
1.608969	15.655871
1.353676	13.499119
1.849642	21.832249
1.151040	37.576395
0.622584	15.458779
0.406194	26.976916
1.201712	25.727963
1.141685	14.908515
0.855146	5.257620
1.370102	51.789845
0.844373	16.444847
0.785356	36.579180
1.417211	12.940278
1.911053	127.523825
0.760933	16.939900
0.723931	45.261271
1.264314	52.472809
0.594782	12.226448
0.917593	147.983443
1.984942	19.584243
1.747755	14.447142
1.542471	56.219859
0.316385	16.449455
0.869580	24.411116
1.339139	102.694486
1.548714	17.907472
1.485972	60.906165
0.728903	53.967712
1.184968	12.525488
0.753127	19.613276
1.877005	41.466700
1.320937	5.664565
1.069535	13.768864
1.868202	59.666814
1.845985	82.017542
1.241576	43.861401
1.513480	37.104383
0.957619	18.806547
0.939637	32.132812
1.309266	3.404912
1.756425	24.443995
1.379971	57.143480
1.174072	5.713309
1.479653	29.348725
1.703463	21.679027
1.665291	23.588020
1.039148	39.421477
1.896232	48.144802
0.260953	70.353509
1.161646	7.790447
1.851608	21.278877
1.527299	11.472300
1.539273	48.469674
0.672759	4.619749
1.357537	28.134581
1.946385	33.312121
0.776809	16.636392
0.970931	14.026081
1.067015	15.767334
1.022478	17.472492
1.424397	48.716752
0.817500	11.461008
1.243947	547.695562
1.084858	39.001776
1.450341	26.246465
0.830254	31.900344
1.314560	30.326512
1.594015	24.364284
1.522728	19.101128
1.737304	8.346503
1.929028	63.294490
1.767783	30.341433
1.900292	28.001436
0.271607	17.761870
1.427196	420.115967
0.874026	6.507984
1.698404	131.315413
1.713823	26.422385
0.402815	33.401196
1.377588	10.289001
1.762993	62.667212
1.365494	38.195181
1.123446	67.085790
0.490605	12.211128
1.578787	41.221144
0.484758	83.149754
1.381092	41.503932
1.867582	35.036420
1.113672	448.935250
1.639144	8.045333
1.684337	26.880979
0.222800	6.247265
1.863328	14.292795
0.735120	24.230999
0.898902	17.664610
1.793937	45.672216
1.513201	12.142169
1.041107	96.395526
0.519799	5.359306
1.063334	44.181446
1.945391	40.306266
0.560812	35.617440
1.755631	32.959997
0.967936	46.274804
1.465366	31.127753
1.431083	34.478403
0.968395	28.217995
0.424466	16.209432
0.657307	12.009042
1.333465	66.473203
1.917319	7.747804
1.880495	34.188383
0.581341	28.241135
1.800892	8.915910
0.816170	16.403451
1.855313	22.645464
1.621435	5.212710
1.937230	73.048593
1.147969	22.705649
1.580767	17.074677
1.586331	34.022340
1.229736	14.133061
1.958605	47.446170
0.833217	11.693836
1.977554	102.076288
1.703195	58.792266
1.408111	20.006403
0.487352	21.374322
0.859967	9.850608
1.748124	24.426126
1.575596	21.395050
1.939529	72.755183
1.079565	137.957757
1.831018	73.668671
1.779995	31.276555
1.945072	18.055419
0.881915	90.533807
1.227286	12.041991
0.501825	34.436225
1.370698	18.744487
1.581878	39.822123
0.823467	8.575543
0.698722	28.359079
1.442970	14.740329
1.073945	2.912186
1.125001	32.269136
1.192226	15.934166
1.252576	20.543281
0.747642	64.366018
1.351124	27.514521
0.469219	27.479186
0.581427	45.608024
1.550588	15.422382
1.580540	53.391969
0.871672	5.616409
0.727464	16.460604
0.423499	9.563940
1.113331	23.408567
1.248953	66.991556
1.838892	8.022691
0.132328	9.847697
1.093463	7.914935
1.113933	26.371190
1.818616	86.017167
0.748589	6.971250
0.460825	26.564381
1.056202	6.883778
1.402493	63.653266
1.774269	36.534797
0.876195	50.177588
0.846310	49.999262
0.969012	21.359489
0.592091	16.824161
1.962966	27.940444
1.295968	25.223952
0.881536	80.702910
1.025363	23.082720
1.786425	52.741539
1.493962	25.272345
1.314681	47.939725
1.570557	64.664216
1.617389	48.533594
0.745212	10.541822
0.677166	3.087505
1.945978	10.012952
0.729399	28.304924
1.182678	38.480151
1.971982	19.915971
1.110783	18.232133
1.257607	14.074029
1.682123	46.603974
0.991877	6.635935
1.131782	14.476510
0.978867	31.595878
0.906635	23.842115
1.193274	18.685051
1.602352	39.464434
1.788501	31.387502
1.190718	29.756782
0.961074	1.068560
1.858033	39.625699
0.984814	58.811820
1.646500	45.543342
1.606486	59.526729
0.409627	38.901152
0.714091	26.375587
1.343860	39.790326
1.789029	67.440268
1.375267	22.848067
1.597554	6.384507
1.585029	46.173749
1.227038	57.941833
1.325968	44.676571
0.475410	13.118360
1.883616	101.917963
1.494891	21.613974
0.668802	34.427144
0.833807	45.383459
0.166275	11.314976
0.867791	11.759799
0.954055	3.256328
1.508036	108.880347
1.200532	51.126768
1.750439	45.556222
0.517005	12.424499
1.543820	65.653154
1.800369	29.919411
1.117044	89.730299
0.908830	17.455235
1.153768	18.210479
1.667580	46.887749
1.869823	56.749867
0.459073	29.083857
1.277967	49.361485
1.443238	17.900292
0.271411	17.246461
0.720953	12.958709
0.450109	35.346416
0.911511	46.185008
0.765716	324.070578
1.215723	9.227699
1.466526	61.946500
1.749571	15.575844
0.934213	13.516127
0.411738	1.802456
0.155282	18.655960
1.753184	302.210084
1.805435	32.781741
0.552196	34.273242
0.221471	1.089934
1.685033	22.702164
1.444753	15.161271
1.319048	38.709092
1.284938	8.416218
1.644608	10.168664
0.916330	28.657487
1.067773	53.556754
0.493505	41.206192
1.333882	5.637745
1.936502	49.840902
0.900801	31.200155
1.886028	13.261231
1.577184	32.184053
0.816292	24.264731
1.477732	14.121276
1.032368	9.231527
0.601135	46.614183
0.532000	22.529615
0.269935	41.839141
1.681275	56.977081
1.815945	16.712455
1.209343	60.839944
1.265172	11.568289
1.520678	40.828910
1.534648	83.733784
0.966064	3.314866
0.678165	6.109541
1.130847	81.625325
1.528809	50.937980
1.691068	33.779790
0.523061	23.519323
1.366833	8.201305
0.423836	15.941694
1.722657	49.941315
1.483630	59.909560
1.528228	66.378801
1.626323	15.505196
1.228945	4.187321
0.925432	38.323880
1.662732	38.541696
1.650098	11.681228
0.628469	31.325313
1.844095	26.242849
0.794052	12.914254
0.937692	29.104108
0.784633	25.822020
1.944206	96.543963
0.926348	32.256200
1.953570	9.075574
1.440600	8.597488
0.712038	8.783387
1.315627	87.413931
1.811895	39.753105
1.327265	45.070732
0.623474	13.710774
0.905877	3.862416
0.800403	37.180551
0.608932	11.682027
0.971098	23.186291
1.475059	14.922197
1.057592	23.284203
1.151102	26.889524
0.960524	40.782409
1.990984	28.274113
1.363689	41.821750
1.736691	63.071563
1.147366	10.414252
0.696751	9.824173
1.756678	98.482984
1.628926	16.297025
0.975111	16.134589
1.393725	9.858601
0.533855	6.243663
0.317793	10.991852
1.708785	13.914054
1.906235	43.096743
0.997659	48.452678
1.380585	26.617919
1.559248	32.372662
1.602590	20.009953
1.207146	26.624052
1.403927	20.000844
1.469078	22.394455
0.557592	170.939748
1.451280	38.578417
1.251656	36.014676
1.051395	70.627548
0.863969	39.352766
1.440572	13.271849
0.693090	120.442742
1.701226	43.042390
0.702875	2.137946
1.641350	45.779226
1.711332	30.899723
1.902604	37.109465
1.180467	58.937630
0.453467	41.615908
1.499876	38.837071
0.898777	46.935761
0.532012	9.420513
1.770574	28.968861
0.638560	5.938229
1.244964	17.181340
1.667075	33.795557
0.754205	10.364513
1.834449	17.756529
0.977936	31.731269
1.078997	50.922496
0.621117	69.457368
1.450310	48.453084
1.228457	29.598881
1.958026	43.112832
1.530782	20.633138
1.622190	45.510436
0.754187	38.447106
1.552455	31.050060
1.320905	4.550641
1.090360	15.309284
1.658153	66.328954
1.965122	90.913178
0.537103	6.939420
1.667651	3.054514
1.870517	40.682034
0.951751	25.678868
1.027367	12.235457
1.676633	31.803260
1.924987	47.993322
1.901434	20.312758
0.428726	4.739082
1.794957	2.542962
1.364069	16.960429
1.116739	29.931319
1.754705	5.300341
1.685290	28.361348
1.249406	11.935271
1.100886	11.537120
1.194257	29.431615
0.956837	5.688657
1.504119	24.947932
1.827215	50.482976
0.844926	18.476217
1.723779	35.823779
1.023815	29.106699
0.621836	14.825933
0.376805	19.044907
1.204585	7.835689
1.337126	21.315153
0.182732	2.002852
1.462479	16.497901
1.263091	21.254182
1.995784	32.400860
0.560574	8.331629
1.540815	42.183582
0.786624	42.280987
0.767416	15.535960
0.278620	2.010641
0.188225	1.861338
0.731083	30.306621
0.710004	8.906203
0.072320	16.519121
1.559034	66.297812
1.240939	31.651670
1.078580	8.750837
0.558869	10.560004
0.981602	43.435792
1.191430	28.327357
1.996814	10.551348
1.251271	5.568504
0.283060	15.706901
0.769949	6.312933
1.014088	19.843837
1.169387	220.834198
1.494791	47.184419
1.370217	46.904755
1.249281	17.391405
1.742887	8.001361
0.748975	44.261278
0.493581	62.433512
1.743366	32.219378
1.178773	5.744229
1.314902	21.213837
1.742099	7.478659
1.912447	61.435942
1.312890	43.578515
1.703407	29.413568
1.302162	21.265710
0.348638	24.156714
1.928543	43.592801
1.711870	12.746279
1.613753	8.790733
1.148116	15.327327
1.907221	22.053633
1.220280	26.527749
1.564505	34.060472
0.551236	35.498885
0.789879	19.627791
1.121419	12.318986
1.356412	86.207698
1.693130	42.950262
0.828411	24.986325
1.645513	104.384648
1.824010	44.037228
1.712920	36.070323
1.417502	37.268870
1.699933	7.362901
1.804444	43.857899
1.317496	41.038466
1.700192	26.167495
1.116739	19.512551
1.268974	35.774742
0.419019	3.320006
1.813815	62.229965
0.639883	8.356441
0.888143	75.440333
0.955405	1.947604
0.586847	20.861742
1.874122	26.509803
1.951360	48.353102
1.785242	26.982103
1.001288	31.930558
0.427487	159.781051
0.724061	27.377970
1.642084	9.486543
0.904297	21.412091
1.828113	12.865968
1.738616	100.096594
0.821619	3.743729
1.523477	28.518181
1.148825	29.601791
0.782902	17.788988
1.369503	5.812774
1.742061	6.738195
1.882123	73.088561
0.438446	23.135029
1.113101	33.245060
1.390759	33.894496
0.988082	22.096283
0.955726	14.783024
1.641831	14.236631
1.657921	24.568494
1.576753	19.118430
1.837422	27.189255
1.227548	11.046764
1.666007	0.954263
0.229608	8.150493
1.979528	15.890952
1.870127	33.583580
1.748228	17.227024
1.366019	47.236999
1.301227	55.879713
0.659977	17.143265
0.423404	96.621322
0.854069	5.610440
0.661701	6.811499
1.325996	72.124142
0.979464	3.323852
1.065837	56.440368
0.318120	11.682253
1.307862	26.535844
1.467753	38.813703
0.982406	47.319412
0.620602	12.814463
1.538877	19.951512
0.615717	9.986661
1.710470	35.733953
1.304004	33.396991
0.822484	13.404426
1.837743	12.941394
0.642802	6.105248
1.385949	32.003771
1.410213	11.124493
0.364641	10.113741
1.398624	46.956608
1.524618	20.048483
1.855726	44.936064
1.546692	18.840832
1.212177	37.515901
1.766745	31.214158
1.012936	27.383010
1.770184	33.270396
1.752284	15.527289
1.389627	19.845229
0.998547	17.289501
1.371126	12.062469
1.849040	44.110236
1.438518	27.910732
1.746161	8.014313
0.998551	17.833949
0.914688	13.590438
0.854018	2.846426
1.222380	8.335972
1.133210	18.799523
1.768174	4.783814
0.579354	22.062701
1.315931	23.705211
1.089708	25.803187
1.899279	62.450766
1.666888	47.175693
1.135293	65.028261
1.444583	11.682506
1.601908	10.941240
0.475016	12.867545
1.493955	24.224808
0.638043	121.667207
0.735433	32.364525
1.177340	32.160981
1.966588	3.999268
1.922605	185.539750
1.843321	11.083815
0.352769	14.877265
1.766025	44.786471
1.648267	34.187851
1.233634	43.779143
0.968135	58.156219
1.617033	6.669427
0.566477	31.523896
1.459225	9.302765
1.491200	57.664808
1.315409	83.745078
1.804880	81.929057
0.975192	27.372220
1.202786	138.799679
1.621690	15.768690
1.558340	31.027069
1.328431	41.235514
0.881389	18.196303
0.917859	27.969188
1.595282	19.615596
0.179488	3.717662
1.462640	143.460881
0.841124	3.600600
1.492871	13.396235
0.731673	7.242784
1.048206	16.134782
1.614350	17.066870
1.616447	51.586057
0.773465	11.409792
1.047963	44.678103
1.239196	21.791080
1.365414	29.680286
1.597138	68.381885
0.304780	3.718052
0.585543	12.630911
0.675260	38.588815
0.738630	73.690631
0.335679	26.667981
1.872089	31.310576
0.684131	15.082652
0.481991	36.101706
1.193135	3.560281
1.905045	48.112347
1.942255	16.675764
1.497964	81.058281
0.715444	55.928947
0.154519	103.000352
0.983399	12.308767
0.608060	10.661308
1.616287	7.211266
1.949863	5.977511
0.509078	17.420437
1.079791	70.766428
1.843634	37.086646
1.575803	24.951842
1.792387	18.554633
1.876065	34.233557
1.103779	31.908750
1.523788	69.304704
1.547293	30.261266
1.430000	117.258670
0.968689	38.927716
1.734046	110.361052
1.637218	121.322642
1.153233	37.628547
1.116498	16.289247
0.226301	7.901879
1.751470	17.094324
0.901021	22.727349
1.191751	57.847200
1.101772	32.373582
1.500559	110.899156
1.069295	23.075462
0.718085	54.657983
1.790572	55.463989
0.725297	11.297065
0.327500	44.645080
0.748958	11.002137
1.168209	50.277146
1.119934	42.509165
1.679001	74.574738
0.746544	23.996174
1.647422	41.211313
0.540999	28.605001
1.196038	20.391824
1.785448	34.998159
1.104263	35.459724
1.940476	69.544085
1.430333	16.451767
1.618644	57.811525
1.250165	17.544329
1.129847	16.241862
0.511562	19.414612
0.595921	8.462490
1.342162	62.600752
1.404449	18.838306
1.975185	25.309715
1.773646	45.569912
1.753083	34.978708
0.905332	6.406209
1.102506	24.708914
0.554912	9.740832
1.356766	8.287079
0.470476	8.542146
1.155675	5.954879
1.333987	22.249099
0.806341	10.108572
1.647169	79.386821
1.495640	63.937626
0.655360	3.999609
1.973442	145.439986
1.298091	37.447635
0.318243	8.158129
1.007172	46.571709
1.966359	42.429507
1.843382	60.596650
0.662073	4.505566
1.769393	48.382098
1.411550	23.843925
0.295060	83.218785
1.619823	63.094094
1.104114	34.624137
1.078570	11.263019
1.058040	39.067605
1.379078	19.243803
1.554623	26.453685
1.455052	24.561548
0.829945	37.178019
1.543491	75.719742
0.629685	1.465082
1.953471	41.297729
1.195967	29.382938
0.528564	7.958043
1.349471	77.782759
1.350001	10.239790
0.370445	33.776414
0.226925	20.558510
1.993641	43.022490
1.069266	39.882322
0.836297	30.314204
1.306535	30.610114
0.205729	19.018551
0.241948	18.674178
0.579759	21.660029
1.688491	27.937120
0.841080	21.322439
1.240615	76.830875
0.798310	44.940199
1.302229	29.876329
1.248596	15.871320
1.085601	12.331186
1.135062	59.375691
1.463599	22.560833
1.749473	30.443402
0.958522	58.869617
1.283365	21.396352
1.768104	15.843567
0.695365	4.977252
1.966758	56.109201
1.609526	27.288655
1.032180	9.893198
1.046255	13.084064
0.765613	23.007567
0.874343	52.616536
1.364932	94.328407
0.153671	38.621140
0.302385	20.150914
1.977980	30.569781
0.819163	25.522303
1.730030	29.939571
1.402617	33.645326
1.154391	14.287118
1.581665	26.051512
0.410450	16.656307
1.617775	23.395063
1.772475	26.539973
0.894823	13.390356
0.929847	7.206100
0.557024	34.187431
1.770772	30.060244
1.696739	8.798961
1.122948	3.455236
1.050187	30.992106
1.126462	83.085963
1.115552	61.709570
1.129633	70.282213
0.651010	28.365244
0.245994	2.506316
1.627407	36.566904
0.997171	32.693707
1.221839	43.324845
0.939272	22.080625
1.056248	40.140477
0.485369	3.333246
1.038668	26.457268
1.180203	27.909975
1.735083	21.385858
0.962995	11.945017
0.521492	15.546948
1.622496	13.553758
1.046962	94.543770
1.863998	7.323667
1.933647	33.251571
1.795619	34.107854
0.803639	128.652847
0.850561	28.979133
1.675641	88.761135
1.154587	26.871789
0.923648	24.092110
0.917299	50.098356
1.350720	2.177079
1.831924	8.417124
1.412318	49.911445
1.414330	60.352135
1.603951	11.895251
1.624173	74.272632
1.854648	51.236648
0.683968	133.952099
1.974987	83.570568
0.973557	26.569002
0.897036	41.193708
1.250059	16.841769
0.868383	21.046802
0.814606	3.586289
1.946155	28.555604
0.559342	183.350137
1.983613	48.536640
1.417598	9.827481
1.932914	23.391648
1.835653	19.228145
1.456179	7.229776
1.369096	20.977391
1.987988	1.870561
1.258148	21.585142
0.716225	39.502927
1.988496	108.340124
0.965099	33.035523
0.518611	14.033968
1.558650	25.187344
