# z	DM_HG
2.005434	5.412363
1.042665	8.579043
3.170150	34.684950
2.273528	73.913334
1.374465	127.444741
1.658953	14.290895
0.817348	8.852872
1.349560	8.899146
0.425219	29.985169
0.436407	11.555691
3.233630	5.940450
2.689737	12.019559
1.643477	37.121626
1.660619	51.667773
2.948519	46.896197
2.382068	10.979995
1.263904	80.351231
4.325187	23.406627
5.094471	28.126276
1.636469	9.943685
5.836318	2.046547
4.868333	29.368820
3.293756	71.511947
3.572849	190.166565
1.179165	29.527939
1.294288	44.971391
1.182480	44.559754
2.342260	44.088124
3.564634	7.233331
1.721860	41.291467
1.355488	103.980691
0.938283	0.779075
1.809527	20.079929
2.023560	43.514137
0.602679	48.650744
4.275550	37.248462
2.877086	33.824611
0.870560	9.725643
2.290437	13.052595
3.834952	31.176351
4.746038	10.280517
3.525291	45.258142
2.040092	63.845305
5.265386	4.852220
5.392823	349.997715
2.589046	66.423664
2.192876	38.481880
3.332791	29.134224
2.292966	183.365176
2.936450	25.689935
4.308948	43.602749
0.409248	8.693710
2.806241	56.741454
1.104984	54.137330
1.223923	83.907023
3.609355	11.264904
2.589661	32.890111
1.020911	20.036836
0.416525	11.136773
1.822142	112.735720
2.302261	4.688381
0.641562	24.814359
1.986817	10.635519
4.721578	34.377011
4.718143	22.280992
5.696785	5.616317
1.947211	6.999430
1.759721	11.496152
0.948437	5.657962
1.170410	28.936045
5.731168	83.300463
1.277588	80.796032
2.603369	8.050517
2.348719	42.492454
1.658277	30.623064
3.317965	51.513513
3.803814	34.930429
2.524354	21.635780
3.486499	16.054521
2.845050	3.055390
3.552278	58.608400
1.878003	4.659372
3.547793	1.782844
2.779111	14.663028
0.323905	13.982203
2.636281	14.788157
2.522710	84.766030
2.019474	33.251894
1.131603	47.970917
1.998316	12.379661
2.830496	52.336732
3.032610	92.702999
4.563707	2.030093
0.848866	160.568698
2.711887	31.517342
5.329764	17.351679
2.061093	103.925552
2.592622	35.910765
5.005086	18.079683
1.393865	7.790876
2.123276	38.185628
1.664990	18.774357
1.405518	13.064338
2.258173	23.837649
0.405451	14.150978
3.717385	59.963248
2.426798	25.826117
4.225681	18.068812
2.735944	72.722310
3.603430	19.873099
2.316544	13.904421
3.807083	169.402375
1.266436	137.399729
0.435299	20.574740
1.550408	4.404019
2.416528	4.465863
1.320387	78.498214
2.654001	46.481415
3.299459	2.371637
5.244882	3.112683
0.277519	64.538604
5.438884	45.664469
2.839561	46.805089
1.609361	36.350485
2.379202	15.358652
1.404281	47.391586
0.755281	8.295846
3.147324	23.644083
2.220938	55.526334
2.888592	11.525923
1.287931	52.437497
2.228601	53.291454
1.941273	23.843953
3.329619	32.886393
1.118442	64.865903
3.959730	4.848237
0.270174	18.218415
5.229371	25.082930
1.039752	9.294847
3.298478	81.338142
1.277343	18.477963
1.699410	35.548062
1.565401	19.599432
2.965572	30.424903
5.417586	24.547858
4.315329	29.301897
1.300491	14.262866
2.275623	145.157828
2.596683	75.096540
0.775398	79.154999
2.193258	20.608996
5.103713	4.729106
5.163603	10.788855
3.371299	39.859805
1.195764	12.699102
5.555578	65.579131
4.496242	11.407516
0.935559	14.593160
1.341372	49.212847
1.124028	31.060588
2.167194	14.178337
1.377505	34.146610
1.921537	17.047721
4.069244	26.965881
3.544426	33.547920
2.712516	25.108425
1.627870	8.359329
1.940945	25.470082
2.220171	32.217277
1.080743	25.320444
3.803129	24.972888
2.760756	24.831016
1.251054	93.453356
1.337264	66.531338
1.992686	41.409313
2.048619	24.927277
0.478022	12.858625
2.991596	33.952212
5.148221	24.440365
5.041217	30.982502
3.591528	31.135876
2.563000	3.766588
0.414660	11.541312
2.426919	53.298364
3.682971	60.980447
2.554517	15.593480
2.453170	53.742757
0.646599	28.662815
3.748507	12.141717
3.752031	2.683205
2.132990	24.700870
3.627662	32.625343
2.915032	25.123655
2.207752	69.471471
0.864058	26.602455
1.060099	19.698696
1.393108	13.303677
5.036639	13.731815
5.521521	37.440445
2.598634	52.257716
0.611191	8.475200
0.662338	18.368111
1.639246	29.352590
1.797472	98.285035
1.088327	60.188681
0.953714	41.387829
3.046265	28.102179
1.724544	62.227248
2.184001	87.501822
3.758587	22.883639
2.234017	44.026591
2.245883	34.414739
2.269083	67.631416
4.263344	12.980895
0.610916	26.827861
2.024182	27.106667
0.430271	57.334425
2.555317	7.779813
5.172206	14.646092
1.293835	75.531588
1.220996	61.653894
0.878081	18.098715
2.263284	10.195922
1.322004	7.301433
5.056432	23.736674
2.903432	41.083300
1.080368	23.462903
2.134354	12.614959
1.891245	48.373982
1.849237	20.702745
3.306743	65.166782
1.118263	31.885810
3.124734	14.387842
1.396782	27.215876
2.110993	35.108425
1.100639	71.933831
2.460685	37.459747
2.879428	13.116561
4.490563	7.425544
3.340762	57.262969
2.220869	17.391857
4.415087	31.251507
1.796492	38.384351
2.261797	42.373315
3.986007	27.005427
0.729158	85.675658
2.505097	134.530312
1.351190	135.464241
1.961430	47.964165
2.732027	8.984337
1.364079	87.647837
1.503727	19.906134
0.365737	7.697041
2.023517	24.543051
2.025503	34.955864
3.022370	32.455304
1.387394	31.257894
3.633224	116.445032
1.408900	39.706938
1.335590	17.837825
5.150205	31.608675
2.605143	10.185691
1.969542	14.708433
1.520190	75.377787
3.316295	33.095818
0.346756	4.838972
0.438228	9.370915
1.808048	15.676125
3.688162	22.180231
2.429439	51.675177
5.547836	22.754672
0.207798	27.681192
3.626591	48.122643
0.831769	32.700116
1.393131	22.564856
4.248897	27.287476
2.951881	109.404986
3.775674	21.663684
5.478246	5.273914
1.927238	22.369982
0.697516	30.222050
0.707334	8.943054
5.474593	14.246639
3.617304	80.272154
0.325455	20.775807
0.671668	7.048210
2.256315	15.197122
0.666599	25.369328
1.453764	52.846820
2.095612	122.123193
5.497196	3.658972
1.295591	57.474048
5.876473	2.050368
0.742562	43.985742
3.060322	5.539413
4.222308	48.783606
5.523582	56.328365
4.854861	9.974271
1.725217	36.593689
5.926276	3.162042
3.624931	16.471934
2.470860	10.777202
1.519651	73.593993
2.331208	3.961202
4.538018	42.390172
5.361168	8.270760
3.693519	7.324150
3.783711	38.239852
1.454764	59.666963
3.359965	48.998168
2.121445	37.934904
3.574308	6.804107
2.311744	9.005155
1.945564	11.022143
4.785982	10.553199
0.356311	14.931225
1.440909	10.824764
1.633827	23.861818
5.552080	10.764548
1.898746	41.748631
1.606140	52.504696
4.320593	9.952114
3.754599	26.117796
2.523220	63.486427
2.905192	26.682766
2.272454	105.583814
1.386732	9.356431
1.895577	91.481616
1.738747	33.098350
1.546177	23.927464
1.027668	3.355513
1.683680	80.108295
5.443721	3.130898
1.497460	9.135308
0.939379	34.459769
2.274145	25.384780
5.809051	39.910004
2.629997	21.422317
3.226905	3.060396
2.687825	71.939346
2.095124	31.770445
3.482856	3.767339
4.222963	8.664512
2.771206	5.613321
5.797750	23.715924
1.119563	4.081459
0.638887	24.653346
1.836893	11.378595
0.592400	11.026632
3.946178	19.838634
0.674224	23.973867
3.705828	55.083275
1.835770	63.915330
1.667627	15.099930
5.087757	28.911972
0.883366	73.435210
0.511289	2.871991
2.666658	31.020631
2.372973	24.999907
4.195394	32.746992
2.911172	30.269388
5.272148	1.730597
1.872379	89.546069
2.943500	35.507955
0.283260	26.257997
1.594624	59.529369
0.906798	65.574305
3.518494	7.214591
3.380769	38.475362
1.725856	15.436524
3.177353	22.121879
0.942810	8.928513
2.942107	6.899045
1.036660	23.845354
1.503821	11.105803
2.271895	15.934952
1.473971	27.320046
3.623702	45.045664
0.968705	17.847481
3.149107	20.745820
2.103456	42.460033
1.906158	32.558054
0.910950	48.559148
2.695844	37.936696
1.616317	79.008519
5.272429	14.631903
1.823269	42.175693
1.044009	28.740326
2.264867	73.695811
0.444783	18.331659
1.813609	54.699426
2.623602	21.629598
1.789820	60.930445
2.520586	20.376947
2.742197	13.510327
3.247346	33.452972
0.356582	66.553345
1.862701	58.698713
3.221887	18.147917
5.935748	2.259997
3.237889	14.246797
2.782453	60.490879
3.685146	22.344569
4.256232	48.545144
0.997244	27.706565
5.286119	1.290410
0.469540	5.163364
2.611987	43.736531
1.510196	2.031922
4.959418	57.448051
4.723979	81.759359
3.387699	65.613564
5.600761	35.406343
3.576238	52.551147
0.654151	29.092657
5.027602	30.136318
1.869581	9.521908
1.238824	41.426292
2.599500	26.871876
1.195111	64.054540
4.450495	58.469346
5.311725	2.876431
4.557655	66.945166
4.089343	20.103626
2.919128	108.487825
3.231072	83.916391
0.820370	24.262478
4.477149	38.527598
1.589534	37.584558
4.533214	6.636081
1.742666	27.258938
1.067947	21.491834
3.479458	18.568486
4.772082	37.364245
1.291774	40.922141
0.205199	15.951338
2.457219	3.316411
1.785837	36.861556
2.984744	25.925646
1.564646	74.341156
3.726597	17.177087
1.426146	7.305160
4.040578	49.328877
1.541991	5.430153
2.241490	14.076758
1.250417	24.384339
0.808967	34.669981
0.981695	13.375976
0.938876	34.377141
3.680397	32.735401
1.064054	29.186455
2.639202	18.326227
1.142452	40.222278
3.855272	33.607278
2.103565	38.531420
0.967094	4.053209
2.631786	18.151150
0.290755	6.042591
1.920045	22.230180
5.318946	72.965106
2.285047	44.801576
4.777910	17.239857
1.351426	35.658724
1.383339	44.948434
2.499914	99.546908
2.974548	262.472514
3.910127	54.793460
5.604881	13.545427
3.636321	91.084758
0.199405	44.052890
1.066746	98.247840
0.786314	4.837597
3.409451	53.778531
1.087330	11.962164
2.477161	45.859567
2.631769	33.472281
1.188448	7.441119
3.252966	36.891280
2.759403	92.080394
3.120458	39.975846
0.379460	21.122881
0.788969	9.689648
1.218807	23.665516
1.855327	9.424939
2.176889	48.634315
2.198086	65.727524
5.187409	18.708980
5.393029	3.888672
1.058009	13.998106
0.595909	8.443183
2.954077	73.638480
1.876934	41.721909
1.221726	40.026485
0.922016	112.342075
2.175795	29.710423
4.044665	13.287129
1.240254	24.103969
5.940326	31.414774
1.309452	56.920168
2.373146	20.482367
3.315591	90.300581
1.292983	35.280898
4.957468	14.888799
3.359240	55.582260
3.290136	47.683937
1.027352	60.985686
0.996013	33.289068
1.251808	20.823812
2.378475	22.617009
4.818447	10.953180
1.547800	35.678578
2.890852	31.603960
5.657550	23.031953
3.485040	29.167014
5.360228	24.455104
5.084164	24.419707
2.055850	13.427725
0.736655	25.545850
1.232618	11.634975
4.351063	14.726957
0.950252	21.179797
1.062721	13.217889
3.094259	76.112835
3.960435	17.303082
3.872927	39.607033
1.352788	12.768038
1.921027	9.206949
1.219345	11.095413
1.682446	47.382526
1.795786	147.885269
2.010826	116.682236
2.138171	36.842766
4.091795	26.009899
0.417992	12.877130
2.032664	23.410301
4.917059	3.774660
0.324353	5.949607
2.886522	23.365554
2.285956	59.153072
2.000682	42.696013
3.210357	7.987811
1.249592	4.825806
0.728847	14.658791
1.569001	42.943916
1.703320	79.534401
0.954951	11.052361
2.184523	32.010496
1.664200	3.697270
1.996583	18.215343
1.221725	18.039428
4.007875	53.714596
4.959452	28.923019
2.070796	127.680511
3.837846	40.722595
5.178061	12.140303
1.441270	13.766121
3.990103	25.284721
5.539984	10.055017
1.842193	98.728333
1.337683	31.959898
2.162356	63.466814
4.142943	8.214993
2.928878	67.652723
1.831117	30.361397
2.654907	52.169967
2.570073	30.615523
0.812274	32.325915
4.610651	33.780158
1.302901	38.586295
2.294543	59.818814
2.165027	212.862601
1.758311	11.613835
2.821928	17.255561
3.213271	36.344609
2.261273	34.984160
0.537398	12.256058
2.888245	45.756243
2.052097	299.504894
3.877786	28.555478
0.328277	13.502683
3.050030	20.229992
2.956060	60.916246
5.169587	24.579648
1.245355	93.140091
4.487744	33.737045
3.813216	61.379541
3.434496	35.576761
1.944009	34.573466
3.823941	1.987677
3.946079	9.205896
5.817722	15.432009
2.851609	41.605236
1.352275	23.676503
4.798142	7.436701
4.981580	25.898199
3.843365	5.347320
2.390905	34.915863
1.103979	18.802981
5.684038	24.347754
0.363706	153.447035
5.966950	1.188474
1.921102	50.127489
0.967806	4.516091
2.408436	86.465911
1.868401	7.784183
0.583038	1.010174
3.383411	26.441501
1.463768	68.704061
5.302714	5.268176
0.676055	27.903234
1.999588	44.445423
5.984926	5.840983
4.426877	6.456311
1.727198	23.898381
0.797685	6.355205
0.702015	13.307778
3.872156	25.080991
1.523041	80.365686
1.055352	30.860697
1.179221	30.030811
3.022689	7.465441
1.686157	48.252073
2.089166	8.367786
2.428602	39.233787
2.209444	8.601075
1.332182	10.152443
1.259855	24.363285
5.144911	2.010159
0.474652	79.922877
5.580396	22.997828
2.152329	35.375459
2.507703	21.806240
3.608758	34.944736
2.153207	16.473474
5.833361	9.649270
1.478467	26.934817
1.938982	42.018136
3.389605	26.932903
3.638353	22.604183
0.662276	47.425431
0.710818	32.282585
2.797309	1.983047
0.914574	26.207695
3.950840	22.963301
1.735150	7.871703
2.838128	31.626861
0.372285	22.955814
2.134661	70.631580
4.346406	14.774376
1.114712	16.912980
4.185482	5.856577
0.568234	10.940699
5.086003	12.506363
1.895836	99.066031
0.194920	9.296784
1.421615	52.824337
0.931231	21.224381
3.858466	50.858082
2.211273	108.064785
2.336547	13.779475
5.851088	12.318801
1.463957	53.307822
5.820120	20.696362
2.201721	37.313006
3.887729	16.018893
0.236816	9.074532
1.763583	23.668580
4.568944	21.350812
2.037269	14.254962
3.689246	73.219056
5.814800	29.084778
0.824968	34.565410
1.795581	81.395877
4.634039	19.146098
1.124685	123.135652
3.354858	21.534675
1.408449	57.510753
3.820111	19.308373
0.564543	13.655868
4.539321	50.946271
4.551300	1.664505
0.881034	36.919032
2.910238	36.104917
0.486436	19.551711
4.090489	12.909781
3.829842	9.526970
2.565429	36.439203
0.589081	17.020282
2.898418	4.193164
1.133248	3.562833
2.987813	40.623046
3.551105	30.480636
4.497400	32.208979
1.920829	40.109612
4.649151	16.273212
2.970499	20.407178
3.422414	49.258477
5.784723	1.561336
0.097475	12.310252
3.062457	19.266872
5.714572	11.570904
3.443246	17.754049
0.361823	1.210571
4.811850	21.777247
4.125902	19.077364
2.169409	17.256093
4.566961	5.718482
2.849104	89.063598
2.131555	12.760096
3.129205	17.744076
5.868730	16.296749
4.020670	35.918593
4.193816	53.787908
3.565231	25.691874
1.029680	55.892906
4.174455	61.906688
3.104942	22.114003
3.916654	25.103236
1.429847	17.290246
5.282675	7.182795
3.216574	7.130548
2.834485	14.144969
2.805520	83.928653
1.106556	17.551351
5.467896	3.518505
1.714544	46.019680
3.142875	104.311893
2.008591	42.414472
0.939757	6.874651
2.345773	32.885643
4.031677	17.568012
3.584836	10.061382
1.243181	31.450640
3.928128	53.883334
0.794783	17.325033
4.585433	27.302303
0.904600	46.719864
3.018194	30.194570
0.868056	16.076357
4.717022	10.693338
3.850723	58.926981
1.713180	101.087427
4.848564	22.679194
0.772911	39.436857
2.179045	34.613551
1.037386	5.833363
1.528997	24.264631
4.420530	9.171335
4.126100	92.358586
3.083098	15.679442
0.838400	16.520687
2.482694	19.435974
4.923405	6.243641
3.527448	44.297647
3.555440	46.853812
1.548503	33.122873
1.825369	25.428630
4.616770	15.570212
5.036528	221.083277
3.409296	29.355552
1.498890	16.202158
2.371320	79.326728
4.309274	23.561870
4.487923	41.925666
0.258161	10.117331
0.527410	32.338452
5.087781	49.222295
4.570965	4.099766
1.501109	21.028910
1.707751	5.849274
2.522192	210.667148
2.942343	10.808470
0.596581	6.070336
0.286543	44.354001
1.653637	25.916865
4.440256	10.792971
2.070297	61.021339
1.643601	38.532821
2.343841	29.895422
1.427488	13.450298
2.816692	108.777709
1.337133	25.454667
1.271675	28.407334
4.564956	18.810608
4.174453	25.590709
2.727271	2.502973
3.055406	60.205438
1.965414	39.714945
5.320179	21.650847
2.991700	51.256266
3.007734	29.657286
4.403719	13.151092
1.119951	12.361658
0.912323	14.519230
0.520456	2.615975
2.764805	30.173667
0.568365	9.243715
3.822352	34.153077
0.320877	21.882023
2.062415	76.062296
5.797890	13.259623
1.305711	24.788491
4.233966	31.008673
4.404711	43.674735
4.127396	30.542051
3.240135	29.500963
2.807951	17.151987
2.810501	100.046679
4.264590	42.781207
1.796087	87.328876
1.215256	155.645503
0.594807	23.971881
4.639228	17.782096
0.955089	41.047413
2.316652	21.902942
4.767851	50.347427
3.542630	24.687748
2.785414	24.436638
2.653921	47.836025
1.794185	4.290329
4.456970	17.428885
4.798179	16.999204
4.026355	3.241059
5.639899	8.687421
2.495531	25.844744
5.717813	11.317366
0.841378	53.354978
2.722432	33.858255
5.763792	4.416684
0.737470	28.735516
5.203718	13.903839
2.913016	36.183333
2.316054	44.586007
3.802558	31.321311
3.447467	28.501530
1.605349	34.810903
0.825988	41.582398
1.738172	79.483733
1.521708	36.112186
2.292313	20.699343
5.412790	46.052685
2.087371	17.899287
4.573322	24.599479
3.945044	19.109724
2.960025	32.300763
1.382052	3.238634
0.689754	49.093142
1.458382	9.952612
1.717647	32.075620
4.596105	3.261116
0.990024	81.374424
4.620816	37.056236
1.586405	31.165355
1.495133	23.296165
5.968698	6.270628
0.601347	14.157454
4.456070	13.276794
2.695956	44.262918
1.987064	50.767617
1.293583	9.465333
0.249922	23.932665
4.050026	32.118047
0.621783	27.866136
5.415272	10.815332
1.049363	6.627534
1.816948	156.705695
1.626735	1.604234
3.346300	42.798274
1.478338	30.198682
0.602835	16.942248
2.144561	29.989705
1.646202	13.849819
0.968599	12.356055
1.614256	66.078375
3.203643	56.119760
1.004568	38.962375
1.233049	36.443501
3.767677	34.155196
1.434196	38.943059
1.612443	69.006325
5.086783	29.265507
1.002098	5.754526
5.063793	20.341505
1.139356	23.468320
1.838226	76.162760
4.665295	67.232444
3.997396	21.865366
2.121551	43.618044
1.395762	32.082801
3.756727	22.132058
3.813367	11.328902
0.642406	49.979741
5.557284	8.763474
2.213928	46.893783
1.241538	25.084635
2.099406	9.576147
5.481828	13.373655
1.221833	55.705580
1.658613	45.810207
2.369549	93.377908
1.286720	13.025950
5.408773	16.569540
1.307847	35.622722
3.012758	33.243566
0.600215	3.624116
2.920886	51.294240
0.824035	21.365347
2.311305	40.660702
5.880575	15.673638
1.681665	61.853786
5.237436	25.489969
2.234890	35.039874
2.967228	7.796086
0.450754	21.588353
2.662797	34.374976
2.088008	68.144953
3.132274	6.626677
3.198683	18.121419
0.906885	12.297070
1.067987	48.961373
1.897536	45.819229
1.752688	10.912711
5.523638	64.847355
4.561566	33.724706
4.597602	32.526366
1.333370	6.307087
2.097401	61.353037
2.487780	40.382514
1.361444	55.121096
1.850772	16.259924
3.932507	3.287523
1.620949	28.940399
5.771429	2.694553
1.694636	27.407571
0.823360	23.442169
1.222630	10.804377
1.664810	47.034561
4.202176	13.236857
5.475787	5.441463
0.319232	4.632698
1.958800	34.250349
4.354782	34.726285
4.301856	5.435622
1.273768	3.071225
3.280059	43.597674
1.938037	13.650727
3.720366	51.741103
1.744250	117.342640
2.148254	36.267762
2.514050	47.497283
2.492133	61.614976
4.382595	1.199939
1.124119	104.986524
2.054145	107.571146
0.836410	42.406764
1.918947	31.844360
3.230425	30.861954
1.955559	35.013106
0.962482	20.202426
3.355298	82.689555
1.453729	3.440668
5.462826	26.199137
0.819338	32.249719
3.383436	9.411033
3.516042	22.617589
5.775936	17.409308
0.709833	6.991290
5.312218	28.903535
3.115179	52.512183
4.444871	86.820835
5.265551	14.654500
1.425156	10.747198
2.194506	50.123170
1.326502	35.777840
1.749278	57.540212
3.394084	47.865137
0.534970	27.168042
0.928788	21.711519
3.563102	48.586106
3.944350	35.256859
2.785422	25.375467
2.285291	126.222340
0.896239	56.597547
5.606212	3.481316
3.699038	20.553221
5.013889	12.091877
1.863909	34.067926
2.685269	125.890639
4.515226	34.581487
1.026190	29.266071
2.427021	107.506071
3.007903	62.924123
3.044788	55.397183
2.002768	69.551898
4.017645	5.376525
4.264116	10.401797
1.814514	17.812410
2.845045	16.655508
5.788579	24.194362
3.447393	2.125977
1.033771	12.338826
5.846090	6.738574
4.760777	9.379045
1.751078	24.515876
2.760138	45.979279
0.300260	57.243172
1.691462	20.342560
2.553021	39.789591
3.235097	67.037444
1.658016	92.011142
1.536125	20.985287
2.013735	20.090400
0.332715	9.697552
2.652059	6.164095
0.568243	92.442208
1.349365	2.418010
2.616872	10.591815
4.182625	29.602131
1.040405	12.522242
1.117850	8.209403
0.682993	12.008601
1.700337	37.708865
0.767224	39.182359
0.872925	12.124936
2.623402	35.902415
4.095717	59.299215
0.764155	4.200476
3.083901	25.525692
4.063470	5.259152
1.134615	20.905389
1.144705	51.598515
1.563292	9.820642
0.925499	13.208047
1.074288	22.925020
2.000927	17.976705
3.572094	21.760958
0.476402	8.108427
0.793257	15.618453
5.074505	4.965746
5.433439	9.577527
1.855724	29.381999
5.485498	26.176763
4.610727	8.740528
2.241703	8.053156
2.703490	20.550097
2.991078	25.411321
2.774409	46.209976
0.773206	24.927114
5.345617	9.771906
3.809081	8.432775
3.720382	66.846312
4.140018	21.467494
5.374845	5.313186
2.742557	29.806321
0.835559	5.597993
4.563329	11.533488
2.312275	40.100586
1.478655	53.318761
0.821648	12.916938
2.530165	29.905562
0.119914	2.193591
3.614155	7.276234
3.977280	21.364645
1.686415	4.160283
3.332545	86.321702
0.738365	19.300694
4.849967	16.064426
0.954494	13.888418
1.869537	3.894973
1.754829	23.496519
0.998003	59.529643
0.778878	123.463840
2.189830	27.143119
2.043595	24.231633
0.442927	16.237550
1.076652	15.195187
2.104096	44.282441
1.144512	3.126063
2.008586	227.634493
4.354147	1.966355
1.873228	28.554031
1.567910	86.925352
2.789545	48.574639
4.924890	17.866048
5.290372	17.740996
2.998325	37.038434
1.423304	45.590695
1.086845	14.379655
3.957037	7.990136
1.795041	99.229149
4.589023	56.387121
0.138570	19.916471
4.755361	15.726163
3.813637	46.441297
1.310314	19.347451
1.371423	20.494643
4.906835	24.412527
3.318823	50.983631
2.787346	111.756759
3.783503	38.683134
0.297086	15.312560
4.331267	10.743176
0.983604	44.189480
0.707712	94.542418
1.939394	11.759747
4.880309	7.789436
1.671062	17.174448
3.232155	62.030182
2.103810	17.667121
0.592445	16.990522
3.305454	50.160503
0.594570	43.553185
3.782737	97.416722
1.710256	22.481113
3.867990	32.832363
2.675265	12.756924
2.590223	31.102788
3.507949	9.350388
2.201077	103.331102
0.605286	7.860654
4.216837	12.685900
5.721126	10.150442
2.299031	30.672493
3.352673	63.252464
1.741595	22.024720
0.433474	15.183472
1.347611	64.506535
5.334153	20.914089
2.623391	19.834536
3.455150	41.243248
4.011182	11.548978
4.831758	2.103601
4.199551	14.701560
2.693923	116.411015
1.532032	83.005773
0.306340	5.605254
3.125799	28.093758
1.146675	19.777113
3.140532	52.840410
4.226457	19.035365
1.219506	49.601710
1.485222	9.753101
5.630652	15.712801
1.296341	35.930409
1.444695	6.144180
1.569099	69.849729
2.539363	19.246604
2.182377	37.721708
2.757816	105.745793
3.211491	33.458422
3.871193	75.981126
5.450114	17.827518
3.944305	4.480556
1.443680	5.583301
1.218522	51.932324
2.534247	5.762646
1.304468	29.931209
2.006411	320.651115
2.439106	42.811227
3.102554	26.168346
2.211304	19.790309
1.267604	15.756872
5.859123	9.639408
1.364910	69.171428
2.542398	24.800331
1.524836	55.134102
2.718861	13.895759
1.498695	14.920405
0.756211	1.474696
1.522091	3.781703
0.563415	24.867827
3.455574	35.479077
1.449201	20.638690
2.155068	56.326162
2.513015	23.482553
5.010321	22.660713
2.746011	12.050136
0.903695	5.987604
1.544591	39.883867
2.341688	39.477970
0.631911	5.821000
1.232100	38.352731
2.192411	41.928020
0.746889	89.085154
2.230871	93.638162
3.989483	39.272160
4.254023	13.935079
3.952930	51.997162
2.940317	44.062662
1.878749	66.164179
0.473132	5.462886
1.983762	29.357114
1.872050	43.841904
2.958098	38.746295
3.469630	17.868139
2.298603	31.834510
1.561547	36.752383
0.445863	5.305397
5.341438	3.193543
3.666705	29.654847
3.865497	7.924883
5.507313	3.079023
3.062817	206.706570
3.932535	86.514431
2.845536	30.531297
4.779048	18.983056
2.499662	251.151869
1.594392	22.157576
0.857277	28.616421
1.601856	66.825458
1.125285	10.066970
5.820640	9.285243
0.389134	39.228705
1.124971	26.148085
4.178872	56.330218
0.589320	4.530126
1.833655	42.689965
2.365791	31.562111
4.696502	18.180094
3.770009	68.888896
3.223675	34.795741
3.895139	72.136745
5.245960	10.608805
1.020899	51.866671
4.038345	54.414946
4.941946	10.655456
2.810662	77.780887
1.871978	6.632167
2.194804	23.583655
2.571755	43.578186
0.427799	7.074875
0.532022	3.314288
5.490886	6.134757
3.259300	53.570144
1.570819	40.642264
3.385509	31.345929
3.511806	12.355687
4.618746	8.474839
2.763626	18.145035
1.244434	38.651815
2.788996	29.843049
3.584129	52.856188
2.350551	57.137196
1.129040	105.884976
2.257380	31.266601
1.791773	6.379440
0.719513	27.045636
3.695171	5.927144
2.427611	101.948073
1.550153	12.400362
2.312120	9.785490
3.388456	52.545715
2.290178	31.648347
1.808444	68.860655
4.239198	10.478640
2.453927	77.298922
1.360784	36.992906
3.046883	17.385738
2.573873	19.730047
1.717686	34.345182
1.024952	29.289239
1.111639	39.449807
4.716825	111.976930
4.158068	41.605539
0.883791	41.088292
2.005764	12.262221
4.067060	50.588436
2.789699	22.836724
1.980212	82.386980
2.322735	15.122003
2.830616	51.380134
2.047758	8.565393
2.384113	15.990478
4.004806	87.921273
1.437267	19.299846
4.968341	40.153265
1.656559	18.095651
4.955917	9.921893
1.193154	19.579640
2.257226	33.820978
0.642082	19.287721
4.025069	26.518145
0.563373	23.584580
2.261012	15.913333
2.084864	29.257108
2.603666	14.456562
2.882252	73.842247
5.850682	22.036720
3.036730	25.803641
1.022664	186.020056
3.366936	8.642725
2.208643	62.107295
0.909952	90.809725
3.462485	29.759942
4.269584	4.727318
1.220409	15.067707
0.694019	19.148447
2.443440	20.890130
3.013010	10.534980
3.694056	36.875354
1.410094	18.440689
2.674675	26.861308
3.373304	50.386984
5.861806	16.795400
0.967715	38.007958
0.618311	32.011162
2.960613	19.842423
1.383923	39.745751
1.315734	131.375491
1.705005	5.974561
4.528294	10.811547
0.548837	32.454299
4.636750	3.277087
0.740801	5.987224
3.875386	6.050429
3.974579	4.329350
4.010778	37.130325
1.196196	36.193717
0.825453	30.479103
4.974041	19.486711
2.433460	76.166301
5.005718	11.348744
2.251860	64.197835
1.210306	19.236518
1.742282	12.057942
1.265494	2.889583
1.391193	54.941046
1.910092	51.191562
1.931653	4.322785
1.459546	9.604105
5.132379	35.155705
3.756299	22.325211
0.065823	3.392132
1.164818	40.092314
3.215345	29.340790
1.281761	33.095029
1.461044	6.180581
3.153751	2.725988
3.463973	51.315863
2.539070	33.237866
0.878574	5.765210
3.986813	35.897464
2.251786	53.085310
5.547116	11.278931
2.266083	81.170378
1.822662	20.421351
3.266255	16.991973
3.026386	50.206264
2.258059	109.034045
2.880056	55.839301
1.129950	51.790855
0.996343	30.979315
3.019868	11.890353
2.254523	21.588806
3.254857	66.350311
1.514412	45.620333
3.016607	24.552642
2.224536	83.578047
2.355753	43.146248
3.414332	73.541182
3.411588	26.926004
3.270155	17.083811
1.124948	25.054589
1.014595	25.673964
2.081557	115.233901
4.410732	20.754121
4.684049	24.944132
1.396783	23.824424
0.709662	5.225467
1.187396	80.946536
3.000577	32.135310
1.070496	8.612210
3.122496	13.570997
2.678177	69.859755
2.951761	26.695362
2.663737	15.271610
1.277153	7.485902
1.054161	90.455850
3.342850	27.430184
2.501049	37.760323
2.561336	12.905822
5.256207	37.121355
3.043186	197.578324
0.763316	9.538736
1.577005	11.748167
2.775173	47.115573
0.831579	18.607270
2.809639	95.735608
1.224788	15.147598
2.793989	62.574569
1.491702	138.334174
1.822389	5.388138
2.012333	6.137823
1.389114	53.776658
2.145360	109.989115
3.120687	16.188707
2.804221	108.430639
1.802729	11.865870
3.010658	29.988810
