# z	DM
4.003089	3748.058089
1.207779	1076.934323
2.056249	1987.842733
3.314194	3269.355838
1.921220	2462.984319
3.862345	3530.799251
4.567142	4541.915414
4.542370	3691.362076
1.762375	1586.224201
2.566678	2389.789160
1.360609	1336.078056
1.502645	1261.490191
4.995523	4217.888026
0.929174	1007.171828
3.657135	3099.345746
1.394695	1607.229010
4.153798	4070.594534
3.142794	3190.078060
1.285587	1229.666758
1.203578	1040.071103
4.962788	4810.058420
3.788769	3884.999136
4.309341	4289.939078
0.722487	586.673155
3.715339	3472.197504
1.606420	2109.217849
5.155284	4097.822140
0.781513	668.278637
3.094156	2840.349527
3.522707	3390.939003
5.402209	4742.353757
1.452407	1110.010513
5.136592	4534.407797
2.485317	2654.055869
3.323662	3895.369388
1.100536	1186.531931
3.347179	3265.943431
1.876913	1864.539053
2.255112	2313.643540
1.627884	2017.835346
1.577004	2173.539534
1.073215	707.124938
1.957869	2238.133507
1.606851	1818.005074
4.089650	4293.852424
0.234064	190.692895
3.491651	3088.117631
1.723041	1772.286802
4.195386	4614.297927
4.327098	4097.627795
0.927849	886.592584
1.959814	2101.821423
3.597914	3146.447216
2.503764	2824.253666
1.020311	1093.971935
5.189158	4007.838658
0.423227	328.791531
5.201866	4204.359173
4.717160	3811.545128
1.236398	920.187317
2.421294	2388.347977
3.930898	4288.955272
0.967675	859.178437
3.656990	2883.406300
0.529676	332.562167
2.047179	2585.885875
2.375168	2287.600516
0.896440	1094.528122
0.393666	386.343537
0.972251	491.099177
4.804551	3972.878051
5.432965	4923.873044
0.786816	771.171879
2.006804	2136.967220
1.946158	1661.762816
1.154442	1026.304029
1.845119	1684.999576
4.377567	4406.965995
0.724849	625.672650
1.320312	1053.485836
1.445802	1254.252162
0.882107	956.125308
2.678718	2626.292511
0.916023	1061.756428
5.541492	4497.959314
2.243061	2361.788309
2.381549	2429.402428
1.031273	1230.706784
0.651883	474.966613
1.046905	874.661223
2.547230	2958.741076
0.554476	758.486354
3.657096	3123.315195
1.121414	1314.448874
2.364997	2621.544722
4.662167	3969.162931
3.874421	3563.578671
4.809657	4199.886733
2.413165	2370.035697
2.470361	2201.763609
2.541883	2520.748285
0.968447	1127.036343
2.263736	2643.965851
0.637149	545.294581
3.972526	3517.847882
1.511582	1550.299927
4.722407	5119.181984
4.676350	4035.726168
3.434890	3206.743392
3.506672	3239.144620
5.841589	5011.367354
2.647415	2706.222248
5.841327	4179.331482
3.995600	3333.607745
0.461838	428.167926
2.739888	2780.002231
1.109824	1582.354797
4.934325	4361.980274
3.952830	3767.517237
3.579357	3772.937700
1.210653	1372.256127
0.991916	809.328264
1.902356	1924.891923
2.511654	2044.784576
1.352806	1726.054680
0.473862	273.466037
2.145197	2377.956893
3.686741	2944.567365
5.162375	4810.859025
4.293235	4794.894032
1.507950	1291.040346
2.486096	2232.974583
1.568254	1725.943963
2.335523	2113.327230
0.673739	933.965966
2.716306	2483.982068
1.253790	745.408573
2.156897	1941.607488
2.315505	1902.409425
3.426113	3496.010600
1.515191	1787.433906
0.903289	937.861729
2.656998	3001.910080
2.610768	3205.697918
1.386245	1678.635113
5.455901	4072.933925
1.782849	1701.388773
5.028631	4133.998928
5.284250	4930.246295
1.396051	1522.751401
5.720999	4744.324946
3.574144	3173.680900
1.707235	1429.712361
0.735571	809.527133
4.032591	3691.687955
2.009727	2189.011186
1.669024	2282.291430
1.677229	1783.397154
1.007945	1069.970782
5.878162	5140.559647
0.846584	875.995426
2.917325	3033.607968
4.369244	3930.063957
0.379925	619.074474
3.390953	2556.616261
1.973099	2029.867136
3.648592	3608.540398
1.732185	1996.350793
0.897972	449.455319
0.733337	808.749243
2.968241	3137.865168
3.778200	3532.821886
1.265477	1210.660154
3.367301	4007.408670
1.747817	2050.531024
5.954806	4297.500449
0.857950	1160.834046
2.516477	2655.324759
5.759416	4464.325426
1.805453	2001.970462
1.179005	1479.042023
0.824037	839.369303
3.983871	3737.202057
5.332386	4472.006233
1.708692	1551.063553
4.203431	4062.772712
2.124736	1821.483560
4.064284	3723.946617
5.133976	4112.901341
3.714871	3775.039129
3.188256	3515.919441
3.152675	2876.478486
1.107745	1369.832307
0.888474	586.458791
3.449709	3354.270143
5.908342	4833.301314
4.865898	4490.936899
4.873664	4341.400951
1.168591	1330.500838
4.470481	3120.012393
0.745573	1017.196230
3.937352	3482.994413
0.916508	796.708568
3.054655	3348.896667
1.575686	1756.535282
2.071865	2178.710905
1.101198	1598.181929
2.324846	2375.485380
4.996624	4557.198655
4.764697	3685.676906
0.879489	1035.585185
0.663763	307.014192
4.700555	4345.604637
2.877549	2316.115302
4.505048	4183.370721
2.127988	1895.753865
1.081595	1418.366565
0.688409	716.111141
3.693452	3925.855765
1.750979	2110.174544
2.576329	2186.023404
2.179764	2708.589409
1.208554	1468.299841
2.480812	2628.017385
3.816525	4260.575667
2.096210	2495.341199
0.360298	76.121313
1.856422	2263.589261
0.960350	1226.058594
3.183760	3030.840899
0.844592	944.049762
3.927746	4016.951900
2.208668	2018.360971
2.409097	2340.210855
2.674374	2388.989161
3.473868	3594.661866
1.471389	1647.979443
3.574065	3884.540285
0.675239	628.501172
3.430937	3479.578425
0.998493	1223.765846
5.811873	5086.531927
1.094532	1258.490863
3.426203	3287.400793
5.179532	5088.421545
4.672626	4597.951791
5.515215	4949.147112
2.485798	2114.970827
1.554141	1495.003423
3.499928	3243.498471
5.240536	4822.544128
1.006139	720.278905
0.829016	345.344970
2.836486	2666.931013
5.350521	4810.898520
1.745641	1611.111558
1.354294	1540.845540
5.010225	4403.303950
0.369708	440.866715
3.142753	3306.404803
1.759913	1702.294959
2.127759	2388.184078
0.239303	134.503862
3.841017	3646.099464
4.355323	4075.249404
3.897236	3890.516721
4.633686	3847.883858
3.952226	4628.560496
4.138574	3886.277284
3.484106	3402.924947
4.263112	4045.763881
1.178898	1044.690448
3.700694	2984.647952
2.011809	1824.525207
4.732842	3557.726568
3.320457	3740.721219
1.323123	1461.173417
3.346826	3253.350711
1.241780	915.495862
5.542434	5201.741931
0.866963	1198.577176
5.327727	5004.806928
3.127857	3402.642511
3.696297	3108.928382
0.963746	604.521012
1.119181	1270.073074
2.755147	2951.071963
4.231383	4679.762934
1.642017	1576.510763
1.300713	1165.098834
0.704626	919.836554
0.679822	583.793924
4.964712	5090.092009
2.593896	2622.872134
0.297132	265.305528
2.127203	1983.398287
3.445813	3021.751257
1.004900	1093.031615
2.506092	2549.438452
2.055327	2283.435299
1.620791	1339.938611
4.478752	4223.056278
1.333143	1706.005076
1.602235	1572.751829
4.053164	3543.905458
2.808637	2838.399617
0.479037	416.053628
4.239094	3210.727503
2.281498	1860.599668
2.177689	2515.834073
1.521258	1413.113413
1.163176	1145.667427
1.745087	1687.626981
5.353421	5354.558419
5.603633	4528.782254
3.647809	3103.503441
4.803711	4172.958850
2.295492	1981.037729
0.536222	476.385408
4.330292	4498.316449
3.055267	2739.035513
0.349706	216.348137
5.402519	4334.775675
2.135521	1912.165019
5.301263	4261.670483
3.024160	3410.541213
2.464531	2935.235247
5.027881	5012.414495
3.341710	3121.727138
1.605298	1556.599237
1.556721	1328.241074
2.994077	2750.711055
3.635664	3243.028411
3.766851	3528.660341
1.473245	1236.094135
3.952137	3875.390771
3.792583	3567.123539
2.859085	2578.045830
2.343436	2693.536140
1.649956	1586.548784
2.843685	2377.823502
0.702779	978.192018
2.416381	2223.816651
3.367627	3516.397644
1.515809	1323.144247
3.889244	3993.900004
2.427864	1738.671864
4.553553	4077.322500
1.709840	1181.991181
0.755211	774.415457
0.202491	230.534781
1.565039	1465.687555
3.256157	3052.155061
1.219200	1708.758078
3.684352	4068.618394
4.226145	3671.851946
0.646050	676.364714
1.613288	1636.188618
4.075281	3580.380514
4.798706	4530.551865
1.308616	1381.318074
0.791592	887.597672
3.661302	3624.314432
5.171706	5146.529131
4.337164	4272.473744
3.067620	2027.109337
1.621454	1831.945250
1.071450	1163.333421
1.939069	1581.087211
3.388176	3465.677674
2.363855	2460.816325
1.570285	1649.518657
1.504898	1886.011002
0.427363	329.342157
2.911678	3168.418340
2.489184	3123.911190
1.428396	1636.315834
1.363118	1519.117536
1.213463	1267.479693
1.216771	995.645439
3.420886	3386.121312
1.916989	1642.538214
0.731081	480.657148
0.327399	422.096769
2.057993	2588.464069
3.202539	3203.246818
2.456599	2492.932453
4.749786	4896.364855
2.353714	2945.720157
1.181978	1793.131280
1.404429	1339.843766
2.541897	2306.286282
1.779268	1987.011326
1.179259	1704.047043
2.261494	1875.200326
0.399718	388.478098
4.067927	3730.833662
1.884979	1905.289909
0.970621	548.046719
0.434704	706.402457
1.947677	2461.233673
5.779871	4704.087534
3.391213	2822.589368
1.793603	1725.768461
1.354998	1626.743947
3.719015	4328.594405
5.812884	3715.858313
2.315429	2539.048813
2.012311	2410.295923
0.992648	900.296199
1.059160	1114.863583
1.196500	1647.235627
4.630921	4079.589430
2.560683	2698.317009
2.538369	2570.149587
0.520844	451.254594
3.598674	3907.892318
1.681448	1370.822748
0.960042	520.174538
1.011093	1423.114414
4.264107	4252.013348
2.289516	1735.296269
0.733244	860.972608
0.953536	1153.032532
4.471476	4025.607440
2.229398	1584.847381
4.073799	3533.717769
1.568975	1764.640353
1.093174	1402.317312
3.831578	3458.202367
0.480304	273.677422
1.953475	2358.145299
2.510063	3144.575744
5.682176	4879.922093
1.126102	721.051577
1.156735	802.436318
4.105486	3578.557477
5.192221	4708.622514
2.017816	3050.281752
3.582833	3644.741681
0.802003	790.549620
1.783319	1793.583778
4.330629	4787.188839
0.815214	766.559457
2.244735	1924.187707
4.760762	4254.164595
0.653015	389.788976
4.590415	3732.501158
2.569491	2461.257487
1.970207	2455.249191
0.939626	1214.251073
2.629540	2613.616752
5.474692	5327.550267
4.334992	4188.415240
3.863948	3920.626868
2.190649	1848.965256
2.497111	2054.165207
5.191241	4147.402500
3.316512	2926.792527
0.281718	90.302367
4.258541	3952.445926
5.877727	5048.617950
0.378812	526.052947
3.568160	3779.220495
2.601468	2831.997025
2.069351	2411.005935
0.365321	544.495977
1.378913	1613.971065
0.662097	717.527028
1.968110	2028.127574
1.623953	1764.348640
3.599632	3848.965927
5.725144	5043.769645
1.556473	1446.176953
1.464163	846.459067
1.685300	2171.725198
2.630436	2584.684982
0.215460	198.784586
4.754802	5460.424028
1.179731	1480.571281
1.354765	1654.555629
3.287271	3107.659793
3.674116	3610.293238
5.340175	4778.688730
2.787797	3206.863116
1.170421	1440.521074
1.100667	1522.406009
0.333186	322.819954
2.456315	2673.067551
4.909118	4858.721511
5.568029	4397.075620
3.934541	3376.880877
3.091174	3405.303542
2.346789	2321.023350
2.192220	1742.107922
1.771665	2261.807130
3.351470	2556.420998
3.690079	3985.558382
1.739535	1931.336174
1.438496	1787.292648
1.297978	1079.442295
1.940869	1983.476813
2.742931	3123.594119
4.428421	4005.618032
3.047815	3600.158958
2.745404	2843.975418
2.384220	2518.600838
1.213292	1027.667807
5.517857	4844.407563
2.352969	2318.101136
2.028586	2148.335371
2.606060	2094.325437
1.445789	1718.526914
5.016067	4907.483111
2.942636	2536.663169
1.039321	1027.095075
2.997464	2766.951084
2.781275	2819.157954
1.809337	1880.871506
5.190109	5209.301585
5.374814	4616.490017
3.824992	4276.750116
0.500523	580.763797
3.511194	3675.827597
3.066369	3476.332191
3.963330	3538.437518
2.374908	2701.821068
0.596593	373.035421
5.124031	4745.841489
4.766308	4015.672443
4.603636	4092.079120
0.628463	884.833272
5.634598	4798.057122
0.336518	216.779667
5.248821	4809.357749
1.096795	1294.059095
2.129310	2380.651375
0.871650	565.928946
3.066530	2986.793254
3.357841	3296.660112
3.654343	3445.895892
4.210694	4175.623226
5.856801	4795.214749
1.899735	2166.665332
1.012251	611.411085
3.597566	3238.002225
0.562034	987.271447
1.540183	1876.235679
3.945289	3923.910526
1.160656	1242.832064
0.940912	1069.641283
0.822622	973.634861
3.240423	3283.386336
5.332267	4740.985414
1.069524	1195.161486
3.226980	2983.557805
3.192058	3150.107922
1.050328	1098.770852
5.277392	4611.978031
5.412839	4994.713533
1.640917	1500.380203
0.812545	828.310666
0.457431	285.085171
2.375854	2235.156986
1.873140	2216.639041
3.736380	3504.650969
1.787816	1755.167826
3.004985	2969.318996
2.173461	2402.631736
1.790950	1695.902527
0.809183	1076.648743
1.165185	1104.513935
3.345403	2787.146363
3.701516	3166.609544
2.547756	2684.777578
1.614789	1552.647738
2.241662	2325.184659
1.254904	1470.890156
4.268074	3575.256371
1.639224	1138.198992
5.492018	4599.839951
4.027060	3649.783231
1.487529	1295.060601
0.352075	613.277300
0.939079	1078.236247
2.805200	2676.685340
4.842074	4846.437807
4.743551	4557.438967
2.027538	2494.936909
4.472048	3455.328536
3.710301	4085.989286
5.652204	4389.795690
1.687066	1848.362244
1.559459	1575.143730
3.315356	3077.765122
1.850685	1939.165219
4.340821	3610.741179
4.414521	4153.145724
3.011521	2756.260137
2.424937	2782.337638
2.557756	2571.117589
1.258904	1225.054963
3.830798	3920.966990
3.092514	2764.178586
1.402983	1065.007180
2.692086	2939.303468
5.480436	4406.672145
2.862306	2769.732106
1.567243	1447.233142
1.677674	1331.000811
1.380107	987.102566
5.129490	4855.756726
2.855919	2744.686452
2.602895	2466.729494
3.957270	4273.904518
2.103052	1680.614851
5.210419	4841.497304
4.037321	3961.095204
0.976570	1267.008141
1.979654	2440.359175
1.815093	1978.856916
3.030977	3134.532829
1.323692	1283.177101
2.951711	2863.266534
1.015580	1281.769997
4.490446	3978.035290
2.011050	2792.535270
1.962732	1790.266647
4.275961	3222.360981
3.049475	3364.658689
2.280018	1608.984610
2.399600	2629.629774
3.322647	3004.606878
1.261129	1112.519669
0.285090	358.283472
1.397727	1851.464106
1.552569	1121.275152
2.292703	2501.012526
3.765108	3247.384833
2.509113	2698.135436
1.133508	1217.476242
4.381883	3895.159252
2.046932	2088.488702
5.962206	4380.991840
2.546700	2449.765255
2.388935	2226.614199
1.686095	1684.966486
2.246904	2264.201998
0.454187	464.102250
2.595662	2262.681089
5.096582	3983.258329
4.034943	3824.738044
2.649980	2723.653386
2.826848	2771.619545
1.409781	1490.813487
4.272261	3710.357715
3.333938	3542.673593
1.557809	1735.996843
1.094910	1492.838615
2.233982	1841.707103
4.776756	4683.738877
2.390960	2134.066334
2.324984	2203.378424
5.169325	4478.269827
5.223816	4448.686019
1.842590	2183.835780
0.607528	693.567622
0.578737	710.550307
0.870705	1260.957123
4.285195	4272.939430
1.500658	1535.844131
3.221527	3425.804354
2.501440	2693.668218
2.046336	1954.091164
2.321775	2242.073256
1.400670	1532.617128
5.248435	4183.286028
5.526232	4353.158261
2.320801	2187.259318
2.324950	2831.741285
4.258189	3831.777231
5.590034	4147.130860
0.919731	1058.695808
1.104432	1146.133094
2.536014	2880.641675
0.649093	808.695137
4.170427	4127.387392
1.887787	1892.905016
3.181492	2801.056598
1.249543	1600.960321
5.585468	4939.959120
3.535648	3517.171730
3.433779	3410.480303
2.963383	3300.366172
2.703147	2447.754897
3.280037	3212.770270
3.037172	2940.514057
3.291465	2844.961751
2.225919	2781.865563
0.677443	405.530774
1.490025	1265.487846
4.694432	4183.600487
5.420456	4424.020797
5.422152	5452.017786
1.792775	1530.519345
3.013720	2655.403586
3.837030	3975.074268
4.725393	4363.601976
2.280581	2195.336396
1.568074	1855.196837
2.014242	2301.828300
3.978720	4039.067942
0.649115	711.876448
1.306336	1730.955797
2.022680	2277.626030
3.502557	3685.455056
2.155914	1850.808065
3.894533	3161.316953
3.410346	3205.925856
1.257135	1773.183267
3.719515	3943.525437
3.336354	3410.711315
2.707582	3100.723287
3.095784	2779.099963
0.777973	1014.508859
0.681651	452.495731
2.367712	1906.510806
5.532118	4652.767251
3.887337	2916.675171
1.711522	1620.254601
0.558697	602.555747
5.780965	4286.944173
1.955195	1962.183346
2.348521	2242.967152
4.371926	3996.174488
5.005180	4992.143669
5.265886	4603.178738
0.408777	268.614822
3.269876	3033.791267
1.402877	1851.883491
3.910983	4256.781084
2.990887	2809.601845
0.910523	799.150690
1.710560	1390.662387
5.414249	5409.580619
2.237958	2202.074325
3.222613	3264.337626
1.053619	743.141837
1.216534	1704.763316
4.177433	3689.764157
2.327793	2801.162630
4.687520	4557.857891
2.396632	2371.087197
4.533425	4284.446279
3.065425	3177.365551
2.259207	2282.734442
2.211810	2684.641540
1.842005	2033.208440
2.681712	2979.474343
0.456821	457.405464
0.725116	1003.025321
1.648789	1036.954079
2.367923	3047.734559
1.703708	1832.039695
3.314248	3369.854987
2.672792	2317.597625
3.222767	3529.864629
4.607816	3520.819559
5.157741	4021.387008
3.443844	3303.744278
5.904650	4348.219567
0.207251	300.590138
5.696364	4561.112345
4.210395	4303.631873
1.244037	1376.323791
1.229802	814.837744
1.182999	1276.825900
3.380866	3281.432235
0.569171	458.556686
2.890646	2635.985950
3.718524	3296.070481
1.393468	1737.830945
2.647727	2544.890238
4.204740	3041.380583
4.919905	3876.706187
3.460347	3656.413292
5.874248	4150.980388
4.632772	4070.651827
4.652375	4688.987106
1.215212	925.704222
3.429553	3185.261254
1.209098	1165.040026
5.933300	3965.879806
3.848431	4395.540843
2.502298	2603.507934
5.991766	4699.898436
4.392229	4604.592192
5.439095	3867.198787
4.458280	3505.194481
0.390940	562.015628
2.942092	2879.302469
5.813168	4821.927054
2.695413	3409.500796
3.172218	2612.329032
3.674021	3288.339125
2.467870	2723.035405
2.318169	2340.234651
3.072440	3282.278907
2.389366	2347.582798
3.893991	4103.190615
2.222015	2542.234674
1.031029	930.450207
0.768619	531.412046
5.360740	5037.364328
4.588656	4621.838046
5.878498	4850.644960
1.950093	1807.333909
1.277958	1803.786508
0.808941	1015.155248
1.861808	2123.675648
1.039601	1129.540482
2.610745	2692.404469
0.822617	1035.648327
3.260147	3292.731306
2.959424	2671.428212
1.333667	1424.546873
4.156808	3196.627333
2.664927	2592.643350
2.353981	1844.879965
2.831148	2402.651030
3.205268	3510.216107
2.939626	2384.740373
1.962018	1858.015493
4.658174	4207.347366
1.920947	2294.541089
0.646035	858.012573
1.796031	1473.470985
3.106588	2820.339736
1.904859	1988.770238
3.644969	2789.214602
2.192744	2481.437964
5.376720	4302.092624
2.163689	2292.230296
1.555348	1689.661574
0.470237	550.570796
3.235355	3304.338115
1.905069	1898.851655
1.728995	1825.979159
1.545041	1722.437678
0.289689	390.672198
1.687862	1976.256867
2.232811	2120.986334
3.997515	4966.672578
4.204751	3733.327444
5.638001	4614.813284
2.335428	2468.915264
3.264037	3040.910183
1.723825	1493.226130
0.860184	1042.754889
1.763523	1462.997816
0.838269	1223.955904
5.282868	5076.590423
1.496664	1693.793954
1.503039	1979.652487
3.165464	3349.103893
2.995148	2822.352604
4.704337	4149.142447
0.533312	651.495082
1.163005	1087.535821
2.963375	3045.139543
1.609026	1824.716948
3.063210	2942.148843
2.371089	2170.866649
5.456742	4421.488466
0.926210	667.890275
3.360952	3203.618736
2.148124	1442.518185
1.271620	1552.628721
5.452798	4521.112492
3.371390	3487.695147
5.834226	4998.130896
0.350648	335.563901
2.039245	2546.742365
0.466070	941.571460
0.535060	702.509876
0.473612	659.413201
3.044410	3233.828316
1.305129	1543.393205
2.792190	2340.411803
1.588675	1848.395504
0.451373	567.450419
3.301940	3039.327375
1.304106	1287.213511
1.883718	1725.788497
4.092478	3536.135512
0.985560	914.915957
2.480231	2463.859069
1.021885	1379.007018
1.302321	985.724310
2.612914	2394.621000
4.873729	4030.221742
3.755110	3923.789359
1.778993	2053.855672
2.324614	2233.388346
3.129926	3416.841053
3.358593	3046.079700
0.643052	602.806235
4.200820	4529.043645
1.101173	1429.680790
1.027581	1016.015219
5.894972	5024.726625
2.848580	2171.725999
1.299776	1407.370811
0.461848	491.467347
3.564766	3435.651981
0.577479	538.959219
2.996138	3037.919615
5.286559	4744.335545
3.577746	3680.074795
1.505279	1618.077814
1.809754	1872.640986
1.206497	1549.078078
3.434210	2838.053380
5.097239	4591.054293
1.466398	1399.579066
4.721872	4537.911240
0.779892	739.660763
2.559182	2592.715469
0.708889	821.197026
3.254214	3367.724145
2.532419	2741.202043
0.407039	580.356079
1.223462	1461.000120
3.443396	3733.075115
1.894669	2003.965930
0.591206	641.734886
3.669381	3928.786972
3.664211	3112.891105
3.265124	4024.902395
1.812489	1905.266721
4.310996	4812.034558
1.464179	1667.651541
4.850909	4037.393304
4.100928	3761.654305
2.960285	3088.209670
1.990809	2021.222436
0.898232	1251.837007
1.261579	853.229003
0.755905	1207.663603
1.591206	1524.258836
1.482494	1048.582796
1.501345	1926.010895
4.510825	4157.213353
1.246839	1229.584388
4.074167	3944.603280
3.102734	3359.393419
1.158206	1615.530828
3.660460	3370.353676
2.125714	2225.240996
4.037635	4093.313526
2.560950	2661.201379
1.162816	1698.016508
2.792357	2539.454857
1.492112	1302.623872
1.267405	1015.294067
1.292633	1064.830654
1.014112	829.072007
4.261246	4326.726737
0.857351	1362.230256
5.335587	4304.982972
3.242523	2998.336583
2.420900	1849.061054
2.656132	2851.201564
2.585879	2307.907628
3.604868	3909.649685
2.099253	1806.200763
3.953841	4450.861707
1.462593	920.361914
1.914945	1509.566244
1.576332	1529.728039
2.614899	2848.344405
2.383744	2297.434050
5.903075	4128.678257
4.364822	3878.596018
1.193913	1693.587158
3.286783	3273.248355
4.365060	4007.262388
0.821323	932.395594
3.868578	3908.660155
1.719403	1504.405320
0.523818	699.416422
5.744387	4696.684008
0.985326	554.845968
2.804842	2540.953151
2.443728	3245.064461
1.308062	1964.341417
5.023410	4194.899552
1.306940	1750.327132
0.930383	789.824241
0.539874	563.622586
1.107292	805.788773
1.725798	1561.297973
5.655216	4067.700036
4.688513	4032.900206
3.726294	3756.094822
3.758428	3837.099706
1.273137	901.898907
2.535626	2901.928037
1.832096	1834.575676
1.648552	1227.989479
0.608864	668.170713
2.264739	1611.060744
1.265212	1353.317156
4.480150	4114.004486
0.922649	1195.121005
2.627191	3063.544143
2.267106	1765.149453
5.605056	4345.790509
1.438232	1684.111167
4.809102	4676.538686
3.345944	3542.918993
1.379340	1175.367357
2.424938	2524.764625
3.349368	3742.641129
5.754599	4320.267138
3.334126	3020.894328
2.178744	2523.986118
5.092239	5149.601151
1.723491	1751.616911
2.660002	2238.019695
3.371926	3425.150656
2.518897	2317.189127
1.841534	1803.178259
3.491347	3157.055386
3.804023	3866.911473
5.157940	4864.632891
2.728888	2887.856788
4.130657	4415.678772
1.296192	1303.040754
5.133577	4761.601761
0.602194	803.183071
3.282949	2964.084760
5.241846	4882.029159
3.335430	3229.549460
0.921578	1080.661391
1.920494	1971.907870
0.973487	1281.644834
1.247139	868.564643
3.825326	4135.098352
1.319897	1325.549038
0.941858	1294.794519
2.085937	1910.823162
1.704792	1767.885147
1.690668	1992.664465
5.442955	4458.603673
2.721162	2732.941795
4.709948	4744.461982
0.748907	809.302371
2.997118	2345.771324
0.249128	311.333609
5.360033	5064.420092
2.588906	2387.541460
0.808567	895.896565
2.714722	2672.606436
1.579061	1910.353072
4.258223	3782.327039
2.306546	2194.991003
2.892641	2424.677891
2.233339	2481.741266
1.133495	919.791777
4.238398	3918.988503
2.568607	2295.396460
4.533461	4106.809931
1.251748	1343.278143
2.657076	2909.737491
1.778290	2041.389755
1.571038	1754.994167
3.475140	3903.515776
3.154925	2757.088735
3.313934	2541.490329
0.941863	862.198616
4.986174	5443.679824
1.160441	1318.630035
3.649489	2365.377449
2.487182	2763.160764
1.916220	1865.856245
5.313704	4727.913293
4.533530	4598.560292
1.588622	1559.595811
0.932890	668.729576
4.388278	4025.919106
3.348785	3045.004389
3.320770	3283.397538
1.503631	1415.055808
3.065185	2868.237270
5.158571	4591.572377
2.024358	1719.613800
3.348136	3742.834584
1.229981	919.972304
1.280317	1388.441277
2.813543	3058.370637
4.911867	3937.152014
3.930331	4081.805320
4.264743	3967.409466
1.281624	1286.409736
3.226119	3125.353368
1.716164	1441.241493
3.036516	3248.261723
1.934551	1831.232357
4.784915	4585.636475
4.332415	3576.696270
4.325238	4357.356455
4.452825	3945.578312
1.403338	1343.906233
0.746932	516.232348
0.774092	803.373925
5.415065	4881.760657
3.049474	2664.295738
0.842950	788.147412
4.665306	4143.123726
1.408031	1600.278585
2.671232	3166.478462
0.938034	1043.789871
0.656677	572.904158
2.977612	3228.139856
1.613310	2224.232269
1.637805	2027.163483
3.211873	2643.674979
3.373439	3324.997865
3.223234	3189.078750
0.327428	178.446994
2.906637	2128.616659
1.804652	2054.343850
0.941275	428.552667
5.387095	5221.539465
2.744043	2132.808141
2.110325	2498.463803
1.562044	1870.960057
1.928591	1680.205801
4.002442	3796.253962
3.053353	3276.206161
2.025730	2148.177518
0.628367	581.885750
2.090246	2005.819776
4.238913	3893.430619
2.167985	1973.482315
3.178457	3791.045507
3.955122	3244.677817
3.357916	3186.473565
1.073562	1256.380840
3.133185	2836.599845
0.564827	526.141164
2.889162	2439.768220
1.704243	2434.718538
2.379529	2738.014675
5.026756	4131.076955
0.579036	464.209458
2.191238	2512.257703
3.206651	3280.659900
1.979167	1570.773365
4.311253	3387.425009
0.981284	1111.996742
1.536229	1211.665765
4.508519	4559.803523
1.827691	1635.686905
1.996711	1780.653262
1.942989	2178.344762
1.821526	2039.557953
0.941674	1071.116323
1.937457	2038.072977
0.646327	453.519085
4.706558	3969.832316
1.563077	1417.294619
3.761236	4089.015370
1.419187	1373.079321
0.743161	886.715180
1.058359	1250.955745
4.210835	3388.676948
3.637508	3919.414716
0.240916	280.725312
3.847339	3641.158611
2.487270	2762.347934
2.995347	2986.473488
2.876401	2962.851705
4.153694	3575.150138
1.597615	1860.138712
3.860399	3755.918121
4.061755	4580.066295
3.380966	3163.349361
5.511257	5011.019134
5.268870	4932.904315
5.438968	4538.727568
1.122012	1200.328201
4.080511	3806.848555
2.346156	2253.960467
1.615520	1228.417864
1.984172	2034.751072
4.542788	3793.470536
3.074168	2614.293238
1.591228	1281.701829
3.400155	3013.388505
5.646093	4639.303113
1.618658	1800.383167
2.246222	2475.715124
1.239940	1010.696776
1.502530	1543.802413
5.757947	4614.338743
1.849755	1494.300749
2.057160	2112.783642
2.805405	2606.263657
0.605357	1209.959687
1.134529	1268.447988
1.634473	1598.983256
2.102992	2170.016620
4.374457	4570.493819
3.869445	3029.371028
2.635737	2601.710149
2.737872	2498.035943
3.285344	2938.674245
1.807885	1480.169273
2.025174	2202.452869
0.963470	782.913948
1.425677	1526.824621
2.245714	2849.180851
2.486547	2201.038404
2.324928	2183.904161
0.565165	346.374675
0.862897	1061.294307
1.390889	1257.855036
4.719935	4188.620628
1.796240	1643.551545
5.227036	3758.140477
2.156232	2250.893353
1.025155	1036.549935
3.936283	3882.663554
3.725393	3301.814523
1.261848	1607.245804
1.983901	2022.910831
5.088841	4544.110953
1.111371	1351.514404
2.523994	2307.143719
0.995831	946.694709
4.088564	4004.426101
5.062464	4454.544815
1.811871	1920.990661
3.720080	3895.324493
2.124589	1811.501100
5.876211	5097.336188
1.088548	1532.397793
3.098298	2892.833199
2.401121	2260.517572
1.051578	831.287838
0.462812	564.028273
2.845130	2665.038795
1.435283	1418.303245
4.220238	3786.041908
4.508829	4154.996751
5.104593	5001.758206
0.870948	910.814573
4.929384	4209.250920
1.607106	1194.568516
3.321672	3385.829520
0.961031	1006.355552
5.112953	4007.841485
2.014963	1902.057633
3.408710	4236.591330
0.347682	761.133087
1.985734	1992.639532
2.363501	2248.371377
4.503270	4089.333148
2.848200	2615.115049
5.007289	4296.569648
1.997922	2118.823507
5.387232	4068.370845
1.066441	1019.651810
3.177440	3006.665454
4.271560	4462.460549
3.359470	2910.517799
1.866492	1835.128902
5.098737	4337.878608
0.737844	764.210188
3.245730	3330.993056
1.224310	1284.404039
1.800567	1880.171792
1.762980	1981.906122
1.161491	1550.298611
4.699138	4078.828770
