 370 	 26820 	 0.21 	 43.68 	 88.18 	 221.13 	 165.87 	 0 	 0 	 0 	 0 
 960 	 17455 	 0.15 	 42.01 	 86.83 	 19.68 	 311.08 	 0 	 0 	 0 	 0 
 678 	 8947 	 0.29 	 44.29 	 84.94 	 35.22 	 451.54 	 1 	 1 	 1 	 1 
 1262 	 6426 	 0.68 	 44.56 	 86.40 	 170.53 	 905.99 	 1 	 0 	 0 	 0 
 1262 	 16871 	 0.10 	 42.59 	 86.20 	 126.93 	 152.93 	 1 	 0 	 0 	 0 
 71 	 6327 	 0.13 	 42.91 	 87.78 	 94.04 	 125.09 	 0 	 0 	 0 	 0 
 962 	 16322 	 0.83 	 44.23 	 87.49 	 271.23 	 1061.36 	 0 	 0 	 0 	 0 
 679 	 17841 	 0.17 	 42.66 	 87.34 	 275.74 	 121.52 	 1 	 0 	 0 	 0 
 376 	 11808 	 0.26 	 43.37 	 88.27 	 315.14 	 407.64 	 1 	 0 	 0 	 0 
 1592 	 21569 	 0.29 	 43.49 	 79.35 	 354.05 	 241.48 	 0 	 0 	 0 	 0 
 1266 	 8741 	 0.09 	 42.43 	 84.22 	 331.23 	 43.95 	 0 	 0 	 0 	 0 
 963 	 5625 	 0.19 	 42.28 	 87.33 	 95.84 	 228.94 	 0 	 0 	 0 	 0 
 680 	 4224 	 0.11 	 42.73 	 84.20 	 347.36 	 169.41 	 1 	 0 	 0 	 0 
 680 	 26191 	 0.34 	 43.41 	 88.68 	 63.10 	 573.70 	 1 	 0 	 0 	 0 
 75 	 15071 	 0.07 	 42.07 	 86.82 	 204.53 	 139.77 	 0 	 0 	 0 	 0 
 377 	 16419 	 0.27 	 43.22 	 88.72 	 233.07 	 472.68 	 1 	 0 	 0 	 0 
 377 	 18693 	 0.20 	 43.93 	 80.89 	 16.46 	 94.55 	 1 	 0 	 0 	 0 
 1594 	 25698 	 0.22 	 42.43 	 87.36 	 97.36 	 495.55 	 0 	 0 	 0 	 0 
 1269 	 19705 	 0.33 	 43.36 	 84.83 	 211.32 	 183.55 	 0 	 0 	 0 	 0 
 965 	 18227 	 0.12 	 43.72 	 86.56 	 197.57 	 89.49 	 1 	 1 	 1 	 1 
 378 	 15582 	 0.06 	 44.19 	 84.26 	 52.93 	 138.66 	 1 	 1 	 1 	 0 
 686 	 28279 	 0.15 	 42.68 	 84.27 	 348.94 	 225.92 	 1 	 0 	 0 	 0 
 1599 	 17773 	 0.34 	 43.40 	 85.98 	 313.63 	 490.13 	 0 	 0 	 0 	 0 
 86 	 27617 	 0.18 	 42.73 	 83.92 	 352.38 	 329.27 	 0 	 0 	 0 	 0 
 86 	 25238 	 0.40 	 44.21 	 82.15 	 350.76 	 782.87 	 1 	 0 	 0 	 0 
 1274 	 9479 	 0.24 	 43.09 	 85.00 	 11.14 	 235.04 	 0 	 0 	 0 	 0 
